timestamp,client_id,department,request_count,avg_latency_ms,data_transferred_mb,error_count,error_rate_percent,sla_compliance_percent,cost_usd,cache_hit_rate_percent,connection_count,is_peak_hour,hour_of_day,day_of_week
2024-01-01 03:00:00,batch-processing,Data Engineering,1536,26.975962999442714,75.0,1,0.1105852514738621,100,0.0025685587860908715,94.17269024169967,78,False,3,0
2024-01-01 03:00:00,analytics-platform,Analytics,210,22.94320014667369,2.05078125,0,0.059728644706592705,100,0.00017377075728944668,93.07808837775528,39,False,3,0
2024-01-01 03:00:00,api-service,Platform,429,18.877936660724295,2.0947265625,0,0.14563024400044713,100,0.0002446846233662216,97.19040777043453,160,False,3,0
2024-01-01 03:00:00,data-pipeline,Data Engineering,271,34.54547327012382,26.46484375,0,0.11189855679269418,100,0.0002685334303523687,87.57876845931334,35,False,3,0
2024-01-01 04:00:00,web-app-prod,E-commerce,522,30.20627542503582,1.2744140625,0,0.11703415360319507,100,0.0006425269998551914,92.12675272161682,34,False,4,0
2024-01-01 04:00:00,mobile-app-prod,Mobile,661,30.706647762976694,1.1619140625,1,0.16406212092084624,100,0.0010802615649780636,89.87041431405247,153,False,4,0
2024-01-01 04:00:00,batch-processing,Data Engineering,1205,31.34514833271667,58.837890625,1,0.16106431731307957,100,0.0013558076020860435,97.83190045425312,195,False,4,0
2024-01-01 04:00:00,analytics-platform,Analytics,178,11.460147904891599,1.73828125,0,0.0797253604271908,100,0.00016570636065834979,87.72112514761476,16,False,4,0
2024-01-01 04:00:00,api-service,Platform,462,19.049203498785936,2.255859375,0,0.18210592561552752,100,0.0008193001358774974,91.66895938225014,167,False,4,0
2024-01-01 04:00:00,data-pipeline,Data Engineering,349,19.652342119845912,34.08203125,0,0.05528844359619348,100,0.00044213986274333226,85.54249094993718,151,False,4,0
2024-01-01 05:00:00,web-app-prod,E-commerce,425,25.08564240288805,1.03759765625,0,0.10355298496646453,100,0.00025997920077007686,87.0333262011547,179,False,5,0
2024-01-01 05:00:00,mobile-app-prod,Mobile,839,37.57281487201884,1.4748046875,1,0.12071123577690691,100,0.0007633184502387302,89.72654754054939,54,False,5,0
2024-01-01 05:00:00,batch-processing,Data Engineering,233,11.975128110557678,11.376953125,0,0.18745640198785346,100,0.0003318127593311788,97.06552914027586,10,False,5,0
2024-01-01 05:00:00,analytics-platform,Analytics,165,37.35306794205873,1.611328125,0,0.17454286807682234,100,9.491941644846456e-05,92.29191208765698,120,False,5,0
2024-01-01 05:00:00,api-service,Platform,335,34.29493815618059,1.6357421875,0,0.07240597218754502,100,0.00019193150227433432,91.90005782754479,143,False,5,0
2024-01-01 05:00:00,data-pipeline,Data Engineering,247,12.08528021615258,24.12109375,0,0.10886086495202033,100,0.00043869101914944256,97.22401077929699,31,False,5,0
2024-01-01 06:00:00,web-app-prod,E-commerce,482,10.505849351827447,1.1767578125,0,0.16726961005402724,100,0.0008632475724235554,88.70750648914965,130,False,6,0
2024-01-01 06:00:00,mobile-app-prod,Mobile,594,32.39000740421557,1.044140625,0,0.08429535829235046,100,0.0010530114397907613,96.9703671626389,25,False,6,0
2024-01-01 06:00:00,batch-processing,Data Engineering,297,30.66304150677581,14.501953125,0,0.1461818346594234,100,0.00026618425799727766,95.38123760412192,70,False,6,0
2024-01-01 06:00:00,analytics-platform,Analytics,181,16.890012369495526,1.767578125,0,0.19577354717369785,100,0.00012523636587740547,94.93298962611726,166,False,6,0
2024-01-01 06:00:00,api-service,Platform,380,32.85756785066258,1.85546875,0,0.0874907531384425,100,0.0003094547392787852,93.41310457714542,170,False,6,0
2024-01-01 06:00:00,data-pipeline,Data Engineering,296,39.7129875499471,28.90625,0,0.07486232529081255,100,0.0003639791804626934,95.3641410776117,135,False,6,0
2024-01-01 07:00:00,web-app-prod,E-commerce,490,26.803731841582216,1.1962890625,0,0.1432674848280397,100,0.0006783323591271492,92.71135307091855,189,False,7,0
2024-01-01 07:00:00,mobile-app-prod,Mobile,682,28.97170024938744,1.1988281250000001,1,0.15598096852962434,100,0.0013294157558453239,89.18622143348611,76,False,7,0
2024-01-01 07:00:00,batch-processing,Data Engineering,207,26.228681306190563,10.107421875,0,0.15789173341300866,100,0.00019223126768189692,88.60052700122662,121,False,7,0
2024-01-01 07:00:00,analytics-platform,Analytics,171,25.852274946428665,1.669921875,0,0.19976006263539986,100,0.00023678216569492832,85.7121652860062,66,False,7,0
2024-01-01 07:00:00,api-service,Platform,387,23.10227561973444,1.8896484375,0,0.1108632924921818,100,0.0006922195907717516,93.989162263146,58,False,7,0
2024-01-01 07:00:00,data-pipeline,Data Engineering,240,33.12622427035576,23.4375,0,0.14252000509640275,100,0.0004251613489682765,87.07184917234969,184,False,7,0
2024-01-01 08:00:00,web-app-prod,E-commerce,438,25.14518124294272,1.0693359375,0,0.1799189950769033,100,0.0004642706269555555,94.40752250898197,193,False,8,0
2024-01-01 08:00:00,mobile-app-prod,Mobile,672,26.006062769553754,1.1812500000000001,1,0.15944571865098456,100,0.0012966431871005003,92.54722323844115,147,False,8,0
2024-01-01 08:00:00,batch-processing,Data Engineering,204,23.477262994540226,9.9609375,0,0.1934248075550985,100,0.0003361373481496313,91.60515003179022,113,False,8,0
2024-01-01 08:00:00,analytics-platform,Analytics,214,16.569641985401773,2.08984375,0,0.10947549649562012,100,0.00013984010246328034,93.88286518306735,190,False,8,0
2024-01-01 08:00:00,api-service,Platform,402,29.86343783592128,1.962890625,0,0.1265730758174832,100,0.00020922399569872117,88.93920154846238,75,False,8,0
2024-01-01 08:00:00,data-pipeline,Data Engineering,323,36.00877939110029,31.54296875,0,0.07536577531315121,100,0.00044639096551558487,92.641892209448,64,False,8,0
2024-01-01 09:00:00,web-app-prod,E-commerce,2441,26.941763787567016,5.95947265625,19,0.8094711789845502,100,0.0016925732849822218,88.6276215388557,101,True,9,0
2024-01-01 09:00:00,mobile-app-prod,Mobile,3186,23.852689963905195,5.600390625,6,0.20515855234129327,100,0.0016146173343803158,88.05611916700775,91,True,9,0
2024-01-01 09:00:00,batch-processing,Data Engineering,233,27.084068585626333,11.376953125,1,0.8504935714613964,100,0.00026978958820689133,91.90629922668496,116,True,9,0
2024-01-01 09:00:00,analytics-platform,Analytics,658,22.514278405376547,6.42578125,3,0.48611416576831373,100,0.001233332014963976,92.54952041006685,78,True,9,0
2024-01-01 09:00:00,api-service,Platform,2140,27.240498333948793,10.44921875,16,0.7549696584881238,100,0.0019017472411118309,90.8806877795056,132,True,9,0
2024-01-01 09:00:00,data-pipeline,Data Engineering,353,21.15836672388945,34.47265625,0,0.14849282421488458,100,0.0002159370863265718,88.78536544547582,114,True,9,0
2024-01-01 10:00:00,web-app-prod,E-commerce,1957,31.859183317908013,4.77783203125,7,0.3674822265621765,100,0.002051169038451879,92.05172978525923,126,True,10,0
2024-01-01 10:00:00,mobile-app-prod,Mobile,2065,27.693016344578226,3.6298828125,2,0.13966525674286495,100,0.0019055311663986184,92.99943369358634,87,True,10,0
2024-01-01 10:00:00,batch-processing,Data Engineering,277,36.79506219449889,13.525390625,2,0.9028579912224204,100,0.00043408040286850146,97.20359527545563,140,True,10,0
2024-01-01 10:00:00,analytics-platform,Analytics,776,13.648308991880818,7.578125,2,0.3539100973945638,100,0.0007970465859690258,91.1913287244307,143,True,10,0
2024-01-01 10:00:00,api-service,Platform,1735,37.78620376479226,8.4716796875,8,0.5009315104472603,100,0.0020816625414732345,91.64696170258257,166,True,10,0
2024-01-01 10:00:00,data-pipeline,Data Engineering,323,18.47410342242889,31.54296875,2,0.7806570874597204,100,0.0006321620479867951,91.13546571210516,65,True,10,0
2024-01-01 11:00:00,web-app-prod,E-commerce,2877,20.547957432631918,7.02392578125,4,0.14813998243487259,100,0.004467047631867835,95.53230880782175,130,True,11,0
2024-01-01 11:00:00,mobile-app-prod,Mobile,2051,38.99194123861227,3.6052734375,9,0.4603735977105396,100,0.0017431845076344619,94.35336682446436,87,True,11,0
2024-01-01 11:00:00,batch-processing,Data Engineering,258,27.61609748537826,12.59765625,1,0.46169881779083616,100,0.00033953855662423256,90.0293900833322,64,True,11,0
2024-01-01 11:00:00,analytics-platform,Analytics,811,14.998819436162414,7.919921875,2,0.247191628696618,100,0.0014679449904908663,90.08121713471965,45,True,11,0
2024-01-01 11:00:00,api-service,Platform,1916,23.194410354733684,9.35546875,10,0.5440838261015647,100,0.002341490875556652,88.72658031881298,79,True,11,0
2024-01-01 11:00:00,data-pipeline,Data Engineering,317,23.178247286669134,30.95703125,0,0.23889989352518445,100,0.00031088088121149514,88.72131718551407,167,True,11,0
2024-01-01 12:00:00,web-app-prod,E-commerce,2556,34.93109783220295,6.240234375,4,0.15971901436400193,100,0.0024449433358915257,88.11183281024704,63,True,12,0
2024-01-01 12:00:00,mobile-app-prod,Mobile,1919,36.05977528992021,3.3732421875000003,10,0.5300780055912488,100,0.002967109375055994,96.61168132751722,18,True,12,0
2024-01-01 12:00:00,batch-processing,Data Engineering,235,38.66289424348859,11.474609375,2,0.9745689068859407,100,0.0004080319708961836,95.42957884529807,64,True,12,0
2024-01-01 12:00:00,analytics-platform,Analytics,907,12.184822273566802,8.857421875,1,0.2148562268285948,100,0.0013015665325676383,91.51272060355178,195,True,12,0
2024-01-01 12:00:00,api-service,Platform,2362,33.3254630497209,11.533203125,22,0.9318309514226457,100,0.001599931759521994,91.93913369359237,36,True,12,0
2024-01-01 12:00:00,data-pipeline,Data Engineering,262,17.58482715603151,25.5859375,2,0.8100086816988251,100,0.00027074287890481056,90.54501406337101,185,True,12,0
2024-01-01 13:00:00,web-app-prod,E-commerce,3090,36.53925071910657,7.5439453125,4,0.16022488657762357,100,0.004731850412621478,94.33118983192149,127,True,13,0
2024-01-01 13:00:00,mobile-app-prod,Mobile,2416,29.315725272139765,4.246875,22,0.9482408404021058,100,0.002366451575813692,95.14152982164637,21,True,13,0
2024-01-01 13:00:00,batch-processing,Data Engineering,221,12.9477485808438,10.791015625,0,0.12666197694743495,100,0.0004328980879582889,86.63535669484149,96,True,13,0
2024-01-01 13:00:00,analytics-platform,Analytics,757,15.935545919811196,7.392578125,2,0.36125616690815116,100,0.00039166619108863183,86.4091789573024,17,True,13,0
2024-01-01 13:00:00,api-service,Platform,1900,21.89772527119755,9.27734375,17,0.9252692580496779,100,0.0033016801373353813,85.76104556844443,58,True,13,0
2024-01-01 13:00:00,data-pipeline,Data Engineering,356,14.425393950336618,34.765625,1,0.4061030233918887,100,0.00031099666293298353,92.80632918066893,84,True,13,0
2024-01-01 14:00:00,web-app-prod,E-commerce,3508,36.227207952825374,8.564453125,7,0.2220192073599774,100,0.006180235798362022,88.50521129905361,40,True,14,0
2024-01-01 14:00:00,mobile-app-prod,Mobile,1912,39.61876101385664,3.3609375,3,0.20745315669418465,100,0.0033773406215499976,93.30981608178455,170,True,14,0
2024-01-01 14:00:00,batch-processing,Data Engineering,234,15.390359798701931,11.42578125,2,0.9156708549157976,100,0.00039883226700497147,89.25359313054317,35,True,14,0
2024-01-01 14:00:00,analytics-platform,Analytics,912,29.236899818830977,8.90625,4,0.5443088642264391,100,0.0005557354805188775,90.13203887542832,66,True,14,0
2024-01-01 14:00:00,api-service,Platform,2071,27.767422493766542,10.1123046875,14,0.6976376900002815,100,0.0013601686947202014,86.62159628181487,70,True,14,0
2024-01-01 14:00:00,data-pipeline,Data Engineering,357,32.065660706013745,34.86328125,2,0.5946936501935224,100,0.00046673788046307886,87.88740674019547,38,True,14,0
2024-01-01 15:00:00,web-app-prod,E-commerce,4894,36.51730252219715,11.9482421875,7,0.14416832951682423,100,0.00557596955897185,91.09951771424902,198,True,15,0
2024-01-01 15:00:00,mobile-app-prod,Mobile,2165,16.736708861708006,3.8056640625,8,0.41420317113694016,100,0.002086390729523559,86.18890482718828,117,True,15,0
2024-01-01 15:00:00,batch-processing,Data Engineering,242,17.708791613499287,11.81640625,2,0.9627960287673036,100,0.0004460671668670576,93.17465866284591,110,True,15,0
2024-01-01 15:00:00,analytics-platform,Analytics,699,12.100747137809321,6.826171875,5,0.7367366891053022,100,0.0003653111518433624,96.66095164060927,200,True,15,0
2024-01-01 15:00:00,api-service,Platform,1871,24.283899154981142,9.1357421875,3,0.1911475304343051,100,0.0034894251140612856,93.46766458477182,126,True,15,0
2024-01-01 15:00:00,data-pipeline,Data Engineering,285,13.219529860260685,27.83203125,1,0.6608165529831402,100,0.00037101851518650997,85.27964383350466,169,True,15,0
2024-01-01 16:00:00,web-app-prod,E-commerce,4047,20.05790053720935,9.88037109375,16,0.41355393400633944,100,0.006533468032490887,93.51139691552744,68,True,16,0
2024-01-01 16:00:00,mobile-app-prod,Mobile,2438,36.11928370660458,4.2855468750000005,10,0.4333694995086506,100,0.004525613428800984,86.32298607225785,68,True,16,0
2024-01-01 16:00:00,batch-processing,Data Engineering,236,13.867605949174994,11.5234375,1,0.6055956718917694,100,0.00036298607400393626,97.90686038746183,56,True,16,0
2024-01-01 16:00:00,analytics-platform,Analytics,948,33.246605745559066,9.2578125,3,0.3414422938136038,100,0.0015519359799367294,90.0955629635426,82,True,16,0
2024-01-01 16:00:00,api-service,Platform,2198,14.315497980002721,10.732421875,12,0.575311440076713,100,0.004104366525210319,89.17070681874667,16,True,16,0
2024-01-01 16:00:00,data-pipeline,Data Engineering,338,31.777595396158027,33.0078125,2,0.7731623612071606,100,0.0004600682127971481,94.4041142371183,135,True,16,0
2024-01-01 17:00:00,web-app-prod,E-commerce,4799,20.99276787105939,11.71630859375,35,0.7404826185615263,100,0.009584834515580566,95.5163352397926,46,True,17,0
2024-01-01 17:00:00,mobile-app-prod,Mobile,2762,33.08286375775634,4.855078125,9,0.3527954359942098,100,0.0038128261164242826,86.65563597061788,26,True,17,0
2024-01-01 17:00:00,batch-processing,Data Engineering,211,16.857346184855412,10.302734375,1,0.8451214875359113,100,0.0002647421494855333,95.19376798736502,180,True,17,0
2024-01-01 17:00:00,analytics-platform,Analytics,791,32.48360347049935,7.724609375,1,0.23013566098003033,100,0.0006566924866418386,87.99111393611692,23,True,17,0
2024-01-01 17:00:00,api-service,Platform,1879,10.85476724859917,9.1748046875,9,0.5066967649129276,100,0.0024203474291390604,95.66425688161667,43,True,17,0
2024-01-01 17:00:00,data-pipeline,Data Engineering,310,27.655090611187983,30.2734375,2,0.9021734825008815,100,0.0002188481428321858,97.77585257783537,160,True,17,0
2024-01-01 18:00:00,web-app-prod,E-commerce,6670,29.19062578520857,16.2841796875,28,0.43028774148974275,100,0.012696781358458462,94.28038362499156,83,True,18,0
2024-01-01 18:00:00,mobile-app-prod,Mobile,2688,21.5698426973094,4.7250000000000005,12,0.45439733785616937,100,0.004114106251926115,91.67013920460018,127,True,18,0
2024-01-01 18:00:00,batch-processing,Data Engineering,260,15.409109177739655,12.6953125,0,0.17487089542236664,100,0.00032884574557262987,89.21216462318971,149,True,18,0
2024-01-01 18:00:00,analytics-platform,Analytics,938,15.164168049176265,9.16015625,5,0.5897610992948445,100,0.0014122431484540454,94.67113959887791,11,True,18,0
2024-01-01 18:00:00,api-service,Platform,2235,29.79633444278986,10.9130859375,20,0.9361985117908586,100,0.0018860547620995964,87.22895636953294,150,True,18,0
2024-01-01 18:00:00,data-pipeline,Data Engineering,288,12.926397416445903,28.125,1,0.4754702056795062,100,0.0001546824035523664,92.5477166007272,90,True,18,0
2024-01-01 19:00:00,web-app-prod,E-commerce,1307,30.2606361621232,3.19091796875,1,0.13905294235295948,100,0.0018307362137277591,90.21455945887509,40,False,19,0
2024-01-01 19:00:00,mobile-app-prod,Mobile,645,11.860456966453285,1.1337890625,0,0.09154396990106883,100,0.001239551172471411,87.17397622580084,24,False,19,0
2024-01-01 19:00:00,batch-processing,Data Engineering,205,14.262109785725944,10.009765625,0,0.16440662319374277,100,0.00014778897878665176,88.50193095957256,185,False,19,0
2024-01-01 19:00:00,analytics-platform,Analytics,199,31.988747036360117,1.943359375,0,0.16325445077110629,100,0.00020271539231849061,93.26673781468324,63,False,19,0
2024-01-01 19:00:00,api-service,Platform,441,25.006513239426553,2.1533203125,0,0.10727932559136938,100,0.00063222484733807,93.25801842315111,123,False,19,0
2024-01-01 19:00:00,data-pipeline,Data Engineering,349,32.85206766559084,34.08203125,0,0.15449862472430964,100,0.0003372548510168823,91.83845484550528,151,False,19,0
2024-01-01 20:00:00,web-app-prod,E-commerce,1171,26.235524589975263,2.85888671875,1,0.16681785881869587,100,0.0016011460381737742,97.31864318253385,130,False,20,0
2024-01-01 20:00:00,mobile-app-prod,Mobile,595,15.740358902072145,1.0458984375,0,0.09935710976781112,100,0.0005576009223279988,94.44894611226123,143,False,20,0
2024-01-01 20:00:00,batch-processing,Data Engineering,265,16.16110794097861,12.939453125,0,0.12890414591666122,100,0.00013869720876320894,86.75790581144994,14,False,20,0
2024-01-01 20:00:00,analytics-platform,Analytics,181,32.765626867708335,1.767578125,0,0.18011893630923242,100,0.00022527073602742482,88.93196741604011,150,False,20,0
2024-01-01 20:00:00,api-service,Platform,336,33.485224708273535,1.640625,0,0.09650729956309716,100,0.0003236995864556723,93.72792964346493,45,False,20,0
2024-01-01 20:00:00,data-pipeline,Data Engineering,338,27.415188003813977,33.0078125,0,0.11331963263587524,100,0.0004983407285656734,91.62958066178551,16,False,20,0
2024-01-01 21:00:00,web-app-prod,E-commerce,1272,27.35355402252299,3.10546875,1,0.1319424844914253,100,0.001047116125447305,97.61593564725611,171,False,21,0
2024-01-01 21:00:00,mobile-app-prod,Mobile,660,34.97214743369803,1.16015625,1,0.15554394539742725,100,0.001030320427062508,93.83477518741937,23,False,21,0
2024-01-01 21:00:00,batch-processing,Data Engineering,265,22.51234973299556,12.939453125,0,0.14075042397596307,100,0.0003682479207504709,86.83463674574445,119,False,21,0
2024-01-01 21:00:00,analytics-platform,Analytics,181,18.734869017369263,1.767578125,0,0.06396247000035103,100,0.0003296584664280393,90.65713429175726,62,False,21,0
2024-01-01 21:00:00,api-service,Platform,420,11.573954673103078,2.05078125,0,0.11172476434163044,100,0.0002433024848315146,87.28511698549892,159,False,21,0
2024-01-01 21:00:00,data-pipeline,Data Engineering,243,20.76261036850319,23.73046875,0,0.13354155044631885,100,0.00030242909898200245,87.51005974101672,169,False,21,0
2024-01-01 22:00:00,web-app-prod,E-commerce,1359,26.11140344417514,3.31787109375,2,0.19696897185129042,100,0.0008051989256204648,96.96574544146036,140,False,22,0
2024-01-01 22:00:00,mobile-app-prod,Mobile,686,39.65581269630799,1.205859375,0,0.12190249303879867,100,0.0005757789761834525,94.72726063016482,159,False,22,0
2024-01-01 22:00:00,batch-processing,Data Engineering,207,38.203278991577605,10.107421875,0,0.11523909042256848,100,0.00010408944749090518,97.25053717113373,79,False,22,0
2024-01-01 22:00:00,analytics-platform,Analytics,170,20.013773007864636,1.66015625,0,0.1419962721084194,100,0.0003308817925092051,96.52178839433553,110,False,22,0
2024-01-01 22:00:00,api-service,Platform,478,14.74130452342958,2.333984375,0,0.19041083392366298,100,0.0005612781653769078,87.41651884809697,142,False,22,0
2024-01-01 22:00:00,data-pipeline,Data Engineering,334,24.57431260848653,32.6171875,0,0.13634436274554818,100,0.00022865205301368457,96.33217540386178,188,False,22,0
2024-01-01 23:00:00,web-app-prod,E-commerce,1221,18.38420939909028,2.98095703125,1,0.1538501546257566,100,0.0013014041302782118,93.3506860398092,157,False,23,0
2024-01-01 23:00:00,mobile-app-prod,Mobile,829,12.983079773759822,1.4572265625,0,0.06799590073442648,100,0.001120248553656564,97.25092918207919,61,False,23,0
2024-01-01 23:00:00,batch-processing,Data Engineering,279,39.16131666034119,13.623046875,0,0.14929346806144675,100,0.00028795483059053893,96.86186884008313,142,False,23,0
2024-01-01 23:00:00,analytics-platform,Analytics,196,19.543824685348834,1.9140625,0,0.1424059997127403,100,0.0002951066627184792,95.04429015696947,65,False,23,0
2024-01-01 23:00:00,api-service,Platform,453,36.31957480244372,2.2119140625,0,0.05586722651848131,100,0.0008457285820421725,97.10836370153784,55,False,23,0
2024-01-01 23:00:00,data-pipeline,Data Engineering,276,29.52089457491052,26.953125,0,0.08760005446380979,100,0.0004976600597869349,93.2257997231566,33,False,23,0
2024-01-02 00:00:00,web-app-prod,E-commerce,806,11.503483225096451,1.9677734375,0,0.09791823408337129,100,0.0015692314426339958,91.0323679605342,195,False,0,1
2024-01-02 00:00:00,mobile-app-prod,Mobile,798,16.23126481675972,1.402734375,0,0.11463090670810276,100,0.0010988107899582212,91.35397406670104,116,False,0,1
2024-01-02 00:00:00,batch-processing,Data Engineering,218,16.6467331638019,10.64453125,0,0.18205425274664633,100,0.0002568408746412862,95.176771711944,56,False,0,1
2024-01-02 00:00:00,analytics-platform,Analytics,187,25.91754009507533,1.826171875,0,0.10944788972176386,100,0.0003420531469302175,86.61912004447575,28,False,0,1
2024-01-02 00:00:00,api-service,Platform,429,21.62244862322545,2.0947265625,0,0.09481370372347366,100,0.00036547343448362746,85.19812743555084,186,False,0,1
2024-01-02 00:00:00,data-pipeline,Data Engineering,316,30.460770180425744,30.859375,0,0.18407802173172197,100,0.00041090142013090275,93.5634331656063,138,False,0,1
2024-01-02 01:00:00,web-app-prod,E-commerce,872,36.51948428423469,2.12890625,1,0.19234676240579965,100,0.0012722282275438488,87.87804824769026,137,False,1,1
2024-01-02 01:00:00,mobile-app-prod,Mobile,726,25.274743932872056,1.276171875,0,0.0726919010103865,100,0.0005235532818217801,91.05988657062427,62,False,1,1
2024-01-02 01:00:00,batch-processing,Data Engineering,291,24.972665989945263,14.208984375,0,0.06054126895264392,100,0.00016171075267626818,93.80058585203602,112,False,1,1
2024-01-02 01:00:00,analytics-platform,Analytics,184,24.81970098990915,1.796875,0,0.13365018219967725,100,0.000262934220124566,97.12985511549864,144,False,1,1
2024-01-02 01:00:00,api-service,Platform,424,25.63915211006208,2.0703125,0,0.1236435336115264,100,0.0003277506598484799,88.00600338636696,165,False,1,1
2024-01-02 01:00:00,data-pipeline,Data Engineering,269,17.772934558108883,26.26953125,0,0.10096514672448326,100,0.00019020413663471805,95.82438694688267,35,False,1,1
2024-01-02 02:00:00,web-app-prod,E-commerce,719,27.863966211595468,1.75537109375,0,0.08086049198376621,100,0.001408716463658485,94.20446698192477,21,False,2,1
2024-01-02 02:00:00,mobile-app-prod,Mobile,678,24.01873995280077,1.191796875,0,0.14289101933702253,100,0.0012447949151414173,89.69888651505279,114,False,2,1
2024-01-02 02:00:00,batch-processing,Data Engineering,1622,15.396794380132931,79.19921875,2,0.1423144628328253,100,0.0016093147013754839,88.7765961555279,119,False,2,1
2024-01-02 02:00:00,analytics-platform,Analytics,212,26.810887301480758,2.0703125,0,0.05625944665915732,100,0.00026483566193567223,96.10651901179037,51,False,2,1
2024-01-02 02:00:00,api-service,Platform,433,31.14230658317216,2.1142578125,0,0.11024214295117757,100,0.00045742964966120604,90.79831416336158,170,False,2,1
2024-01-02 02:00:00,data-pipeline,Data Engineering,248,28.720596668015695,24.21875,0,0.17063166996896723,100,0.0004141389149661437,94.13543905370926,167,False,2,1
2024-01-02 03:00:00,web-app-prod,E-commerce,588,19.454906845694467,1.435546875,1,0.1959750141712142,100,0.0007569363648253523,86.14410984776647,189,False,3,1
2024-01-02 03:00:00,mobile-app-prod,Mobile,758,26.45808817020198,1.332421875,1,0.14261039523286906,100,0.0005526737843289773,92.44023910304676,121,False,3,1
2024-01-02 03:00:00,batch-processing,Data Engineering,1268,34.72008224541817,61.9140625,2,0.15948491706250575,100,0.0010397181770587397,97.142913932785,89,False,3,1
2024-01-02 03:00:00,analytics-platform,Analytics,214,25.105638321284644,2.08984375,0,0.0637410830827376,100,0.0001762330301084751,96.0708647121927,78,False,3,1
2024-01-02 03:00:00,api-service,Platform,387,35.2700979683915,1.8896484375,0,0.10519985259178134,100,0.0003000819197519483,91.26469206252261,122,False,3,1
2024-01-02 03:00:00,data-pipeline,Data Engineering,267,22.944269262497702,26.07421875,0,0.16253539146748072,100,0.0004544353703798143,86.7330196893568,93,False,3,1
2024-01-02 04:00:00,web-app-prod,E-commerce,676,35.819694697242404,1.650390625,0,0.0954107217040329,100,0.001125872256448118,95.75241484777771,64,False,4,1
2024-01-02 04:00:00,mobile-app-prod,Mobile,891,10.406606178420914,1.5662109375,1,0.19763551184547928,100,0.0006178916523613562,87.03225031218821,26,False,4,1
2024-01-02 04:00:00,batch-processing,Data Engineering,1739,21.668753278777956,84.912109375,3,0.1848200113664721,100,0.0028360888971363067,87.3610577093388,193,False,4,1
