timestamp,region,replication_lag_ms,replication_throughput_mbps,replication_queue_size,consistency_violations,data_durability_percent,raft_term,leader_elections,network_partition_detected,bytes_replicated_gb,replication_connections,is_primary_region,sync_status,is_peak_hour
2024-01-01 02:00:00,eu-west-1,71.28875536892214,38.3774248333376,67,0,99.99896062124411,355,1,False,257.2238196857144,41,False,IN_SYNC,False
2024-01-01 02:00:00,ap-southeast-1,144.6806748430065,73.61878625587013,405,0,99.99830468129049,220,1,False,160.11588687848388,23,False,LAGGING,False
2024-01-01 02:15:00,us-east-1,6.734728227837613,25.19489678720329,461,0,99.9986304292653,333,0,False,476.18042998195085,10,True,IN_SYNC,False
2024-01-01 02:15:00,us-west-2,15.670934007364476,47.314483260833384,270,0,99.9993749707606,467,1,False,405.4726569638367,10,False,IN_SYNC,False
2024-01-01 02:15:00,eu-west-1,58.38011528296152,75.68759822089643,292,0,99.99908970907066,176,3,False,327.3714850854366,12,False,IN_SYNC,False
2024-01-01 02:15:00,ap-southeast-1,134.84877777083767,66.3451974335755,763,0,99.99972029808374,480,1,False,334.51972461152775,31,False,LAGGING,False
2024-01-01 02:30:00,us-east-1,6.654345628554259,81.29323191962474,297,0,99.99848315856397,457,1,False,475.75228983999676,17,True,IN_SYNC,False
2024-01-01 02:30:00,us-west-2,14.840722362139903,82.30570718232518,898,0,99.9986688546088,192,3,False,110.72616249835492,35,False,IN_SYNC,False
2024-01-01 02:30:00,eu-west-1,69.62393772155583,88.29566163266796,499,0,99.99873963360363,228,0,False,319.6161779209598,13,False,IN_SYNC,False
2024-01-01 02:30:00,ap-southeast-1,139.29566011062212,34.44546179317204,72,0,99.99913237438824,423,2,False,300.5321248898333,46,False,LAGGING,False
2024-01-01 02:45:00,us-east-1,4.225468874411501,56.01471315906137,80,0,99.99962218372302,379,2,False,322.6876568765269,10,True,IN_SYNC,False
2024-01-01 02:45:00,us-west-2,22.2476590328113,28.063870727902316,251,0,99.99969469983206,374,3,False,495.74356016986314,47,False,IN_SYNC,False
2024-01-01 02:45:00,eu-west-1,63.8341582877491,51.045763573035465,656,0,99.99918414057758,417,2,False,366.85327562747943,39,False,IN_SYNC,False
2024-01-01 02:45:00,ap-southeast-1,117.94496172640405,54.11714426008846,338,0,99.99972371153262,332,3,False,227.13301462588288,47,False,LAGGING,False
2024-01-01 03:00:00,us-east-1,5.829268961689524,88.56734158256675,409,0,99.99979300545269,165,1,False,460.7276684990823,23,True,IN_SYNC,False
2024-01-01 03:00:00,us-west-2,15.850481431282242,44.73432712210992,572,0,99.99919615490708,267,1,False,495.99888323852826,47,False,IN_SYNC,False
2024-01-01 03:00:00,eu-west-1,58.088557170857754,43.61508013229228,481,0,99.99830183315514,189,0,False,186.93298354751272,24,False,IN_SYNC,False
2024-01-01 03:00:00,ap-southeast-1,108.71896526264884,90.92315001192276,645,0,99.99848291585636,261,3,False,324.6951775127535,37,False,LAGGING,False
2024-01-01 03:15:00,us-east-1,5.974809666007297,98.79667671643433,272,0,99.998838878712,374,0,False,151.51616457033725,11,True,IN_SYNC,False
2024-01-01 03:15:00,us-west-2,16.184949815556557,36.00562348616086,915,0,99.9995890629912,360,1,False,269.95539440861705,44,False,IN_SYNC,False
2024-01-01 03:15:00,eu-west-1,44.8939779335539,41.63892708329263,346,0,99.99831242529545,238,3,False,251.24676039481514,42,False,IN_SYNC,False
2024-01-01 03:15:00,ap-southeast-1,83.27636533858119,94.31725454947755,195,0,99.99871495252937,326,0,False,176.75772833840085,36,False,IN_SYNC,False
2024-01-01 03:30:00,us-east-1,5.335603031208231,77.25799824158855,927,0,99.99956687896426,409,0,False,113.40082959099784,22,True,IN_SYNC,False
2024-01-01 03:30:00,us-west-2,21.801726754752718,67.57186159744174,462,0,99.99835214930998,480,2,False,341.29028987019905,20,False,IN_SYNC,False
2024-01-01 03:30:00,eu-west-1,68.23059859928472,67.92812979545293,740,0,99.99906128117529,328,3,False,158.74528659772378,20,False,IN_SYNC,False
2024-01-01 03:30:00,ap-southeast-1,139.15804459788862,64.9201874490651,963,0,99.99981162477052,266,0,False,366.809096321365,25,False,LAGGING,False
2024-01-01 03:45:00,us-east-1,4.172605094120692,40.13312639322153,667,0,99.99890841733807,143,1,False,175.6904299461521,32,True,IN_SYNC,False
2024-01-01 03:45:00,us-west-2,16.061524627851696,48.65501380124919,664,0,99.99974774199046,169,2,False,446.0944350256693,29,False,IN_SYNC,False
2024-01-01 03:45:00,eu-west-1,43.015070658709725,55.5267388225039,666,0,99.9981896783141,399,3,False,292.0412322086297,27,False,IN_SYNC,False
2024-01-01 03:45:00,ap-southeast-1,104.3683453869896,63.24774177882004,158,0,99.9985872030665,247,3,False,283.85391757513486,10,False,LAGGING,False
2024-01-01 04:00:00,us-east-1,4.011138841103496,46.02055700237208,989,0,99.99936212842461,124,1,False,416.3677325408909,30,True,IN_SYNC,False
2024-01-01 04:00:00,us-west-2,13.806924670082221,63.647036524533064,127,0,99.99930014667848,467,2,False,143.4560922531286,33,False,IN_SYNC,False
2024-01-01 04:00:00,eu-west-1,64.20732835426521,54.808626509682085,714,0,99.99980816274069,357,1,False,357.1898725634503,19,False,IN_SYNC,False
2024-01-01 04:00:00,ap-southeast-1,123.1389399441436,40.32557676097448,74,0,99.9988599899746,302,0,False,320.3606150330934,28,False,LAGGING,False
2024-01-01 04:15:00,us-east-1,7.250584149639796,76.17158312993381,833,0,99.9997838344142,296,1,False,331.6241086804291,17,True,IN_SYNC,False
2024-01-01 04:15:00,us-west-2,20.180276013327052,57.03699307842943,532,0,99.99912951578621,426,2,False,315.7121893035036,31,False,IN_SYNC,False
2024-01-01 04:15:00,eu-west-1,48.528306296787036,67.71949564513308,801,0,99.99950437983718,418,0,False,120.30117168550771,13,False,IN_SYNC,False
2024-01-01 04:15:00,ap-southeast-1,149.1035166439973,61.21305001574293,155,0,99.99957822875142,129,0,False,300.74370290558295,43,False,LAGGING,False
2024-01-01 04:30:00,us-east-1,5.317260609693588,30.92400155530538,266,0,99.99846207096945,148,1,False,160.4305466329705,21,True,IN_SYNC,False
2024-01-01 04:30:00,us-west-2,18.304642209270444,92.06986841169787,993,0,99.99958965093982,428,2,False,486.89511752664913,23,False,IN_SYNC,False
2024-01-01 04:30:00,eu-west-1,69.38112437292749,23.83345834465856,960,0,99.99906755671853,349,1,False,428.1131753563943,35,False,IN_SYNC,False
2024-01-01 04:30:00,ap-southeast-1,140.40553731207442,26.12975711561606,863,0,99.9991093292162,231,3,False,313.4772373491753,48,False,LAGGING,False
2024-01-01 04:45:00,us-east-1,5.876675298073906,44.21378485236637,434,0,99.99909999737491,201,2,False,449.77100139203816,26,True,IN_SYNC,False
2024-01-01 04:45:00,us-west-2,17.580263312411038,33.15586364311423,773,0,99.99830964923216,261,1,False,320.0107164069978,19,False,IN_SYNC,False
2024-01-01 04:45:00,eu-west-1,69.86585907634178,96.14107093954318,486,0,99.99872549440086,134,1,False,270.00198837300945,27,False,IN_SYNC,False
2024-01-01 04:45:00,ap-southeast-1,141.93119590325142,67.86268012508769,201,0,99.99896223409779,118,0,False,438.98955665478945,29,False,LAGGING,False
2024-01-01 05:00:00,us-east-1,6.829592450343739,37.451213819368334,14,0,99.99940645816609,111,3,False,427.53776323805454,48,True,IN_SYNC,False
2024-01-01 05:00:00,us-west-2,13.955024395222651,50.8838083589358,814,0,99.99950813957712,178,0,False,469.5472810123591,28,False,IN_SYNC,False
2024-01-01 05:00:00,eu-west-1,47.040179253221446,37.39848297607007,340,0,99.99858841755393,470,0,False,482.90472493312825,49,False,IN_SYNC,False
2024-01-01 05:00:00,ap-southeast-1,90.28167967082263,70.3898478851778,431,0,99.99810854067755,174,3,False,132.00029782713654,40,False,IN_SYNC,False
2024-01-01 05:15:00,us-east-1,6.493717498763981,23.33085401247736,646,0,99.99896549289237,256,2,False,497.9441715970823,43,True,IN_SYNC,False
2024-01-01 05:15:00,us-west-2,16.20162084274895,20.559308859254557,478,0,99.99863447709843,239,1,False,192.6654810449652,15,False,IN_SYNC,False
2024-01-01 05:15:00,eu-west-1,67.18181887653263,80.11183357563684,323,0,99.99962898687718,351,2,False,148.09013517751458,21,False,IN_SYNC,False
2024-01-01 05:15:00,ap-southeast-1,124.23124429117829,61.67856279984095,981,0,99.99815629206672,212,3,False,431.65743016340974,21,False,LAGGING,False
2024-01-01 05:30:00,us-east-1,7.141398318537715,95.43020538409668,540,0,99.99830625664659,103,3,False,203.09891118580592,43,True,IN_SYNC,False
2024-01-01 05:30:00,us-west-2,18.582063165315216,79.25645151802556,266,0,99.99854312582933,205,2,False,476.3300877827388,22,False,IN_SYNC,False
2024-01-01 05:30:00,eu-west-1,59.21913101416394,28.380096523531762,957,0,99.99977155765971,316,3,False,341.5061850371149,16,False,IN_SYNC,False
2024-01-01 05:30:00,ap-southeast-1,142.09197814662207,27.70674445084051,13,0,99.99919706338885,328,3,False,384.3617364909159,25,False,LAGGING,False
2024-01-01 05:45:00,us-east-1,4.951357601730789,93.71643857565446,50,0,99.99960569852709,126,1,False,344.8886601596482,44,True,IN_SYNC,False
2024-01-01 05:45:00,us-west-2,21.46852168388372,51.365557856601555,481,0,99.9995538950902,219,0,False,383.48149536467554,50,False,IN_SYNC,False
2024-01-01 05:45:00,eu-west-1,43.328560897981376,55.03210962770447,420,0,99.99972666828856,144,3,False,102.31287217592478,14,False,IN_SYNC,False
2024-01-01 05:45:00,ap-southeast-1,145.81730327099694,53.19428280117016,240,0,99.99807907459427,361,2,False,325.6940381722892,30,False,LAGGING,False
2024-01-01 06:00:00,us-east-1,7.487349252118173,99.88705398960404,371,0,99.99913207777236,200,0,False,406.5266824474174,16,True,IN_SYNC,False
2024-01-01 06:00:00,us-west-2,19.56333027651834,71.02117340285429,598,0,99.99894741653843,287,3,False,449.44106141087923,15,False,IN_SYNC,False
2024-01-01 06:00:00,eu-west-1,57.126102018896674,44.65977779297751,291,0,99.99957828397892,100,3,False,174.21366446189995,36,False,IN_SYNC,False
2024-01-01 06:00:00,ap-southeast-1,109.60102081896213,87.04258067237852,304,0,99.99874782524948,393,1,False,406.7104419985519,35,False,LAGGING,False
2024-01-01 06:15:00,us-east-1,5.402629558164305,41.395671034074184,483,0,99.99903664626964,171,3,False,180.2948132986059,16,True,IN_SYNC,False
2024-01-01 06:15:00,us-west-2,16.598345870531357,20.88688756689974,787,0,99.99815678246307,225,2,False,292.64588069979277,37,False,IN_SYNC,False
2024-01-01 06:15:00,eu-west-1,49.59546491555473,85.2204147163084,865,0,99.9994239050367,340,0,False,401.71727639937467,23,False,IN_SYNC,False
2024-01-01 06:15:00,ap-southeast-1,132.30563235622628,85.9134208491323,984,0,99.99991256096024,497,0,False,453.2343514833872,18,False,LAGGING,False
2024-01-01 06:30:00,us-east-1,5.020246818497828,31.42532868082189,72,0,99.99912440471728,470,1,False,273.38898552825935,29,True,IN_SYNC,False
2024-01-01 06:30:00,us-west-2,13.612430417395487,37.57143249792514,485,0,99.99807474339799,394,3,False,423.14195236235446,49,False,IN_SYNC,False
2024-01-01 06:30:00,eu-west-1,56.43898845678219,37.98859558202119,184,0,99.99889800846181,294,3,False,287.65973046070025,20,False,IN_SYNC,False
2024-01-01 06:30:00,ap-southeast-1,93.16410180429877,68.82205193942372,621,0,99.99969334860157,449,0,False,172.38631662830235,16,False,IN_SYNC,False
2024-01-01 06:45:00,us-east-1,4.842184055819002,20.82397454368662,961,0,99.99854393331779,343,3,False,340.07167569009954,18,True,IN_SYNC,False
2024-01-01 06:45:00,us-west-2,12.591978217461165,66.1075580932291,561,0,99.99866965227196,425,1,False,206.14237200734254,44,False,IN_SYNC,False
2024-01-01 06:45:00,eu-west-1,65.83435781315599,81.36852052525606,491,0,99.99935425017415,256,1,False,253.71291326046398,12,False,IN_SYNC,False
2024-01-01 06:45:00,ap-southeast-1,126.46953667676264,54.19948307853919,352,0,99.99823860510593,322,1,False,207.08104215086811,31,False,LAGGING,False
2024-01-01 07:00:00,us-east-1,6.5326522011414765,95.12237016375246,642,0,99.99969904677494,412,3,False,253.90903266772114,35,True,IN_SYNC,False
2024-01-01 07:00:00,us-west-2,12.48613482260035,34.110031421519636,997,0,99.99913946196483,121,3,False,377.6388984535323,44,False,IN_SYNC,False
2024-01-01 07:00:00,eu-west-1,46.32327713928666,86.59464128757884,291,0,99.99883447143586,116,1,False,148.71476543488745,22,False,IN_SYNC,False
2024-01-01 07:00:00,ap-southeast-1,139.78637049776256,63.68190718733827,733,0,99.99877517146093,313,1,False,131.89238006686764,37,False,LAGGING,False
2024-01-01 07:15:00,us-east-1,6.756618679691111,84.48031101909916,608,0,99.99940967425341,257,1,False,216.6909356891902,32,True,IN_SYNC,False
2024-01-01 07:15:00,us-west-2,14.690194142491094,54.46830983860635,518,0,99.99856198048285,199,1,False,240.35980779089644,21,False,IN_SYNC,False
2024-01-01 07:15:00,eu-west-1,59.0142412532171,28.9258084134271,341,0,99.99929592547154,286,1,False,338.07719294187314,39,False,IN_SYNC,False
2024-01-01 07:15:00,ap-southeast-1,90.70714075098029,37.39799316914305,232,0,99.9986833928779,393,3,False,345.98664854612787,40,False,IN_SYNC,False
2024-01-01 07:30:00,us-east-1,5.959303719939077,43.0379469876449,116,0,99.99927505370479,384,1,False,284.2955063058919,46,True,IN_SYNC,False
2024-01-01 07:30:00,us-west-2,15.974678864762144,65.0557034143132,31,0,99.9993975969428,238,0,False,317.9551906449061,42,False,IN_SYNC,False
2024-01-01 07:30:00,eu-west-1,43.377036575818295,78.07083162144528,72,0,99.99805833383981,190,3,False,411.59580499024753,27,False,IN_SYNC,False
2024-01-01 07:30:00,ap-southeast-1,110.81671590004676,47.956136228096405,639,0,99.99930753634949,180,2,False,386.0715987153734,15,False,LAGGING,False
2024-01-01 07:45:00,us-east-1,4.616819026463033,23.479143720989263,96,0,99.9991445783033,330,2,False,275.1218301506781,41,True,IN_SYNC,False
2024-01-01 07:45:00,us-west-2,18.801729487454594,69.73637647543146,947,0,99.99996391988248,483,2,False,339.85364826348086,37,False,IN_SYNC,False
2024-01-01 07:45:00,eu-west-1,68.4848716633436,60.63608964707165,840,0,99.99827052182088,203,0,False,197.76392291096676,15,False,IN_SYNC,False
2024-01-01 07:45:00,ap-southeast-1,87.3523748800759,81.94449247068727,559,0,99.99990869412991,418,2,False,446.9048562281069,40,False,IN_SYNC,False
2024-01-01 08:00:00,us-east-1,7.12714327747473,35.552394623146775,752,0,99.99944627828982,488,1,False,406.0842613716352,40,True,IN_SYNC,False
2024-01-01 08:00:00,us-west-2,15.059263522901967,68.82425160596102,999,0,99.99861143159742,100,2,False,288.00946877444176,27,False,IN_SYNC,False
2024-01-01 08:00:00,eu-west-1,70.70991135159201,98.79361532183316,105,0,99.99804507794488,221,0,False,490.97669871330083,40,False,IN_SYNC,False
2024-01-01 08:00:00,ap-southeast-1,115.86910977153349,48.676027585837865,143,0,99.99812498640932,339,1,False,339.04093034928826,39,False,LAGGING,False
2024-01-01 08:15:00,us-east-1,4.511894388692694,81.69060610557003,178,0,99.99982832568797,332,0,False,151.09190499073915,10,True,IN_SYNC,False
2024-01-01 08:15:00,us-west-2,18.19951691562361,54.556710132562884,383,0,99.99878784548895,248,3,False,424.0009814762682,45,False,IN_SYNC,False
2024-01-01 08:15:00,eu-west-1,64.57315498155407,72.3693680592819,174,0,99.9990503552733,355,0,False,151.67649541414988,32,False,IN_SYNC,False
2024-01-01 08:15:00,ap-southeast-1,85.45223268079684,77.15902453666382,765,0,99.99955310566392,344,1,False,146.00546723990072,15,False,IN_SYNC,False
2024-01-01 08:30:00,us-east-1,7.249681120195255,72.60988618696605,632,0,99.99992489948669,160,1,False,492.35957682090714,36,True,IN_SYNC,False
2024-01-01 08:30:00,us-west-2,17.20340837604027,67.14958328689988,131,0,99.99975817686216,440,3,False,393.70324887910897,40,False,IN_SYNC,False
2024-01-01 08:30:00,eu-west-1,54.12217515950304,72.37656161380414,375,0,99.99977345685346,317,3,False,321.3250223442469,37,False,IN_SYNC,False
2024-01-01 08:30:00,ap-southeast-1,102.79509441972887,89.20862745811891,654,0,99.99858432562613,333,2,False,329.04495351141156,29,False,LAGGING,False
2024-01-01 08:45:00,us-east-1,7.207605702216436,78.47198100758905,417,0,99.99924945120671,333,2,False,260.34029209845403,38,True,IN_SYNC,False
2024-01-01 08:45:00,us-west-2,16.115786090317915,51.692360294640764,309,0,99.99858562435581,321,2,False,190.36138295753685,42,False,IN_SYNC,False
2024-01-01 08:45:00,eu-west-1,63.666310028625496,97.06853915150889,807,0,99.99976101764213,434,2,False,136.91279954805054,27,False,IN_SYNC,False
2024-01-01 08:45:00,ap-southeast-1,104.50316809122211,78.84767060776815,898,0,99.9983188079346,330,0,False,332.07707480493923,13,False,LAGGING,False
2024-01-01 09:00:00,us-east-1,7.138182385379137,166.51690883135825,527,0,99.99833333539472,349,1,False,494.40783114658285,38,True,IN_SYNC,True
2024-01-01 09:00:00,us-west-2,19.808126462595624,80.20722583470231,801,0,99.99929202807964,103,0,False,179.71382005550103,38,False,IN_SYNC,True
2024-01-01 09:00:00,eu-west-1,73.59214407473524,101.13967478182383,694,0,99.99967001223182,155,1,False,458.4449977475917,28,False,IN_SYNC,True
2024-01-01 09:00:00,ap-southeast-1,83.27074346136445,109.77706422384404,321,0,99.9999980288291,400,0,False,339.57871582805404,21,False,IN_SYNC,True
2024-01-01 09:15:00,us-east-1,7.495493857987774,79.99330579087108,740,0,99.99987560835874,166,2,False,427.19586240557817,30,True,IN_SYNC,True
2024-01-01 09:15:00,us-west-2,13.493437734734686,175.7229447517148,607,0,99.99842415260446,421,2,False,215.72687557571868,15,False,IN_SYNC,True
2024-01-01 09:15:00,eu-west-1,46.15152487757817,155.30392495196094,398,0,99.9983230957732,466,2,False,114.8152017609255,18,False,IN_SYNC,True
2024-01-01 09:15:00,ap-southeast-1,91.72308916216126,169.0820801732277,286,0,99.9999335883686,481,3,False,178.4046947305058,41,False,IN_SYNC,True
2024-01-01 09:30:00,us-east-1,5.284314216705233,148.02446671823998,901,0,99.9993266178597,257,2,False,372.0901181969063,41,True,IN_SYNC,True
2024-01-01 09:30:00,us-west-2,20.746277230714416,58.28831074453919,374,0,99.99856002123461,284,3,False,322.34801994429785,11,False,IN_SYNC,True
2024-01-01 09:30:00,eu-west-1,53.202543374148384,112.8819899454899,497,0,99.99862470270706,133,0,False,149.20712996569233,27,False,IN_SYNC,True
2024-01-01 09:30:00,ap-southeast-1,127.00661841782991,116.54508159092323,237,0,99.99812730976117,372,1,False,498.56097155400147,42,False,LAGGING,True
2024-01-01 09:45:00,us-east-1,5.509377489355691,192.69632957098602,381,0,99.99875439132848,478,0,False,292.5779346959711,25,True,IN_SYNC,True
2024-01-01 09:45:00,us-west-2,21.426343348381838,178.03455219113994,405,0,99.99921811146801,357,1,False,126.32338240615893,35,False,IN_SYNC,True
2024-01-01 09:45:00,eu-west-1,64.28774889793752,156.55896968125145,773,0,99.99999349309434,340,3,False,380.83318555375433,40,False,IN_SYNC,True
2024-01-01 09:45:00,ap-southeast-1,88.34380277888563,160.49820198668192,40,0,99.99886803113102,120,0,False,324.1767465218037,20,False,IN_SYNC,True
2024-01-01 10:00:00,us-east-1,5.001415667096232,182.66095119770216,879,0,99.9991387052454,423,1,False,497.1370770134406,44,True,IN_SYNC,True
2024-01-01 10:00:00,us-west-2,22.195520408358792,139.18692315408828,623,0,99.99835138914798,219,2,False,155.82147149388237,33,False,IN_SYNC,True
2024-01-01 10:00:00,eu-west-1,49.507227871207164,150.52751560014596,155,0,99.99930404921395,376,2,False,416.63182804342995,28,False,IN_SYNC,True
2024-01-01 10:00:00,ap-southeast-1,132.48186934334072,50.1300055181945,231,0,99.9990370163351,294,3,False,229.04464070367223,11,False,LAGGING,True
2024-01-01 10:15:00,us-east-1,6.747373065038074,171.79671672423925,171,0,99.9996412061416,409,3,False,301.03474788649646,23,True,IN_SYNC,True
2024-01-01 10:15:00,us-west-2,14.489427724873826,62.842798162827215,930,0,99.99824847080876,365,3,False,191.878012597732,11,False,IN_SYNC,True
2024-01-01 10:15:00,eu-west-1,56.25729961332722,197.41350304481034,250,0,99.99994850778926,380,3,False,198.76621224647403,37,False,IN_SYNC,True
2024-01-01 10:15:00,ap-southeast-1,120.30877848918769,96.38319349663851,803,0,99.99809959571198,456,3,False,136.20508034260598,34,False,LAGGING,True
2024-01-01 10:30:00,us-east-1,6.221658477076488,105.49989071105009,375,0,99.99927743466294,334,0,False,150.71384983721407,21,True,IN_SYNC,True
2024-01-01 10:30:00,us-west-2,14.38157469373726,145.39556508405195,899,0,99.99994043088094,340,2,False,244.45710965784863,25,False,IN_SYNC,True
2024-01-01 10:30:00,eu-west-1,73.89807511413227,150.8148721776589,765,0,99.99887795776822,243,3,False,499.9512344389899,16,False,IN_SYNC,True
2024-01-01 10:30:00,ap-southeast-1,145.7715733374421,92.77735846150456,486,0,99.99948297748986,344,3,False,451.69783559085323,13,False,LAGGING,True
2024-01-01 10:45:00,us-east-1,5.800764721061902,130.06161506767785,576,0,99.9991655335761,382,1,False,136.30291676716155,27,True,IN_SYNC,True
2024-01-01 10:45:00,us-west-2,16.850504359034066,114.91728824212353,209,0,99.9994755553188,243,1,False,483.88654913333954,18,False,IN_SYNC,True
2024-01-01 10:45:00,eu-west-1,43.211048618744016,136.8613637941915,421,0,99.99936155281223,239,0,False,259.7654101191568,47,False,IN_SYNC,True
2024-01-01 10:45:00,ap-southeast-1,136.33095919584642,140.18756926612252,310,0,99.99903704477687,469,1,False,134.6672642028049,29,False,LAGGING,True
2024-01-01 11:00:00,us-east-1,6.7267899538896945,186.90948010163763,33,0,99.99975251850186,354,3,False,382.5250138645239,25,True,IN_SYNC,True
2024-01-01 11:00:00,us-west-2,14.703804968153612,81.16361194729296,430,0,99.9990460566412,106,3,False,396.26016850124887,33,False,IN_SYNC,True
2024-01-01 11:00:00,eu-west-1,64.33113717012368,121.15551696786893,473,0,99.99926047499861,330,0,False,380.35128227176284,38,False,IN_SYNC,True
2024-01-01 11:00:00,ap-southeast-1,124.85217373484257,189.4081431102442,440,0,99.99812194530145,446,2,False,345.30631824244057,23,False,LAGGING,True
2024-01-01 11:15:00,us-east-1,7.121404080063492,72.36691426128682,73,0,99.9981725383693,279,0,False,398.5278224557462,41,True,IN_SYNC,True
2024-01-01 11:15:00,us-west-2,18.942117004560338,155.49403080625248,880,0,99.99983880169087,390,0,False,332.8580537135846,32,False,IN_SYNC,True
