timestamp,shard_id,key_count,data_size_gb,operations_per_sec,avg_latency_ms,replica_count,healthy_replicas,replication_status,load_imbalance_percent,eviction_rate_per_sec,hot_key_count,cold_key_count,ttl_expirations_per_sec,compaction_ongoing,disk_usage_percent
2024-01-01 04:00:00,shard-002,1205445,38.97953683416242,234,7.83767821355238,3,3,HEALTHY,2.8467072088303857,0.24137223416565148,369,843811,85.383780845377,False,73.71786381501198
2024-01-01 04:00:00,shard-003,1789963,52.54117684764641,490,6.444834918255825,3,3,HEALTHY,1.9258726496563328,0.1708780592187461,594,1252974,91.6304383601807,False,65.42990545696065
2024-01-01 04:00:00,shard-004,904400,28.72064018512649,238,5.688526799440552,3,2,DEGRADED,10.67684536803899,0.2962773978704821,139,633080,58.21307129309711,False,72.02797490819721
2024-01-01 04:00:00,shard-005,1388975,42.20092965125294,483,6.8004148212057505,3,3,HEALTHY,5.3631879633993895,0.019431296676775102,1158,972282,67.56392862085568,False,57.34027109749367
2024-01-01 06:00:00,shard-001,1496854,45.04872997841662,403,3.186613950670942,3,2,DEGRADED,18.611513721042602,0.073391044314278,804,1047797,43.897324000120136,False,69.7219024996911
2024-01-01 06:00:00,shard-002,1205209,38.368811854575895,517,3.254529993769707,3,3,HEALTHY,16.70369785889334,0.1684604310137129,741,843646,96.01818355778364,False,42.91260103608362
2024-01-01 06:00:00,shard-003,1794242,51.94382674484166,572,4.003029157806269,3,2,DEGRADED,13.870132277569562,0.26592770418436423,507,1255969,92.9186178477137,False,41.848959011532884
2024-01-01 06:00:00,shard-004,897415,29.020182304766777,250,4.542618619991854,3,2,DEGRADED,5.472077147022465,0.18893561223979446,307,628190,23.45094956108217,False,62.02540687653584
2024-01-01 06:00:00,shard-005,1399807,42.72152917513621,594,10.34008479589581,3,2,DEGRADED,13.59886687099914,0.02064104094207581,1124,979864,81.8412270854715,True,43.8755341130459
2024-01-01 08:00:00,shard-001,1508307,45.498567414576875,330,9.78563853615845,3,2,DEGRADED,3.290750420077011,0.44627074596982114,805,1055814,64.40212526313556,False,76.04617565008078
2024-01-01 08:00:00,shard-002,1208188,38.654258114602115,222,14.61316956204889,3,2,DEGRADED,5.204340489858003,0.38373117078003616,835,845731,36.59380127028672,False,62.40995309630708
2024-01-01 08:00:00,shard-003,1803577,52.00410693708636,326,5.962275391576062,3,3,HEALTHY,10.82235414459453,0.40091661022407177,495,1262503,94.82627888865056,False,77.06144232311038
2024-01-01 08:00:00,shard-004,903613,29.144280991597093,269,13.630461234114467,3,3,HEALTHY,4.217377584574409,0.4346466930130561,123,632529,35.48978297053667,False,46.14437521487644
2024-01-01 08:00:00,shard-005,1390783,41.89661184610661,413,9.516185688082995,3,3,HEALTHY,1.933207284744618,0.3889538218299928,1168,973548,39.915105477676974,False,67.0416332138033
2024-01-01 10:00:00,shard-001,1512385,44.96936481759512,1357,10.845024745063482,3,2,DEGRADED,14.415016201174664,1.3944268331595309,449,1058669,68.79233931034082,False,49.41933547866174
2024-01-01 10:00:00,shard-002,1189881,38.77311443535098,1371,12.449274405595107,3,3,HEALTHY,12.192783188846658,1.627408256746669,453,832916,66.00130634277257,False,51.35218582917693
2024-01-01 10:00:00,shard-003,1794860,52.47484008801403,1602,9.784978355431058,3,2,DEGRADED,4.745876298190854,0.2527456495671301,303,1256402,13.071418670926912,False,48.14580650867788
2024-01-01 10:00:00,shard-004,901905,28.65987198611014,1364,9.554234158919742,3,2,DEGRADED,6.738481896120985,0.14887978250811143,319,631333,61.673683404743095,False,73.29670187355936
2024-01-01 10:00:00,shard-005,1389967,42.28877448412436,1148,12.905864465512842,3,3,HEALTHY,11.336772915741332,1.6733527832184945,789,972976,68.00926583250043,False,76.59602740132726
2024-01-01 12:00:00,shard-001,1510711,45.19011687886308,1860,5.630684574872333,3,2,DEGRADED,2.239443844478548,1.3897580387465085,344,1057497,33.868331061226854,False,55.00297662177185
2024-01-01 12:00:00,shard-002,1197753,38.713425946034675,1882,7.455800285661882,3,3,HEALTHY,5.5722226368743595,1.5621409933341075,638,838427,65.36676023913012,False,65.01792610056472
2024-01-01 12:00:00,shard-003,1806698,51.60603055813683,944,7.39697413676444,3,3,HEALTHY,5.288057953096197,1.4738283978280606,352,1264688,92.9192907495356,False,44.420294727591376
2024-01-01 12:00:00,shard-004,903704,29.177264734556704,818,4.108254942684705,3,2,DEGRADED,14.045245257704654,1.5250866243521635,229,632592,78.58489580578149,False,50.267255629917315
2024-01-01 12:00:00,shard-005,1397761,42.58408838937605,846,10.12095047326599,3,3,HEALTHY,13.003337852618094,0.43825561175135996,1365,978432,17.07452501603239,True,61.01308657272071
2024-01-01 14:00:00,shard-001,1494217,45.290627895456915,2580,5.727830839127165,3,2,DEGRADED,18.887767736645564,1.6469360871596055,1422,1045951,51.916062139789005,False,42.55800279711
2024-01-01 14:00:00,shard-002,1190823,39.043085408611546,853,9.32315929634555,3,2,DEGRADED,16.65658530103166,0.4922591779363764,826,833576,12.157204958399294,False,64.96844565083609
2024-01-01 14:00:00,shard-003,1804156,52.52489598720069,1433,9.847028581442196,3,2,DEGRADED,19.499721675296872,1.6915803027631235,955,1262909,61.32739368847464,False,74.25082473045786
2024-01-01 14:00:00,shard-004,901929,29.004415213850297,817,9.942020559458282,3,3,HEALTHY,3.2348384056833757,0.16700116285857436,307,631350,13.449179730985158,False,79.54610666105438
2024-01-01 14:00:00,shard-005,1399566,42.184281312015656,1119,13.181689046447556,3,3,HEALTHY,17.65654340159286,1.6272799468858883,341,979696,58.520335692000444,False,63.02833966643776
2024-01-01 16:00:00,shard-001,1510118,44.92378667889292,2839,11.126391274546942,3,2,DEGRADED,5.347925518153332,0.925821381995887,1305,1057082,76.3551208332353,False,42.01136455920442
2024-01-01 16:00:00,shard-002,1203273,38.682299676875026,1069,7.211771734745213,3,2,DEGRADED,9.377997886733745,0.644304824636017,584,842291,13.335239611724308,False,58.40129080517188
2024-01-01 16:00:00,shard-003,1801205,51.63937203918147,1696,12.966845954120519,3,3,HEALTHY,4.96802630533431,1.9355159612534407,1109,1260843,26.271607277249988,False,46.75134395898563
2024-01-01 16:00:00,shard-004,904762,28.966801771741643,1742,10.3933804157614,3,3,HEALTHY,19.56241923562021,1.1580224774300494,888,633333,33.459163912151666,True,52.539924786752756
2024-01-01 16:00:00,shard-005,1402618,42.1652974587099,1252,3.504811589522735,3,3,HEALTHY,19.097093649733267,0.5786634015699031,846,981832,57.50848009497158,False,52.525241653931005
2024-01-01 18:00:00,shard-001,1486852,45.374503379781466,2605,4.178825916698246,3,2,DEGRADED,8.80138273742716,1.3741495237995065,1360,1040796,10.023261282079464,False,61.616675280068684
2024-01-01 18:00:00,shard-002,1211254,38.378026603828445,870,13.450389714129386,3,2,DEGRADED,3.7833049892124815,1.1900818630570942,478,847877,38.77187983867212,False,70.94323340917808
2024-01-01 18:00:00,shard-003,1790975,52.35326471100866,1941,7.536119821772827,3,3,HEALTHY,0.05565341055215667,0.9182676985025702,230,1253682,31.538944886064385,False,63.19248896882186
2024-01-01 18:00:00,shard-004,898618,29.126149290121855,1785,12.248730813320698,3,2,DEGRADED,6.412835370811692,1.1890870416138937,804,629032,97.00490895214902,False,73.27699925278719
2024-01-01 18:00:00,shard-005,1398674,42.072495294026425,1902,10.580055436487548,3,2,DEGRADED,8.528501865958201,1.399384728904507,517,979071,90.55297248434506,False,53.19938404027944
2024-01-01 20:00:00,shard-001,1506351,45.59892359897058,388,7.216864737791365,3,2,DEGRADED,15.743503067674158,0.1600444002881781,269,1054445,48.58666700976803,False,48.80204057586676
2024-01-01 20:00:00,shard-002,1208648,38.93998168034394,469,12.583207971050854,3,2,DEGRADED,12.266135970499732,0.4366720429984043,298,846053,75.489002200116,False,51.12837256875303
2024-01-01 20:00:00,shard-003,1804483,51.98633368022202,412,6.462385890064425,3,2,DEGRADED,4.242580896794415,0.14194506746443786,1147,1263138,96.97640235116381,False,61.65103402786043
2024-01-01 20:00:00,shard-004,891903,29.005928497429075,586,12.983184082432832,3,2,DEGRADED,17.15502453886557,0.1407355774849768,576,624332,58.90697473141246,True,73.9961186495126
2024-01-01 20:00:00,shard-005,1400077,42.37984107606479,424,13.913135135315883,3,2,DEGRADED,12.989330718808326,0.3378007191935068,518,980053,88.16703765126167,True,50.366324420074456
2024-01-01 22:00:00,shard-001,1509160,44.958450923304895,409,8.622138427838445,3,2,DEGRADED,10.617753010441326,0.32667033358221853,443,1056412,27.826506060897803,False,57.705579472369735
2024-01-01 22:00:00,shard-002,1197898,38.362758726308215,328,6.060669510330297,3,2,DEGRADED,6.012374454555687,0.0897586262263794,896,838528,95.30297189454681,False,59.625649244285555
2024-01-01 22:00:00,shard-003,1811097,51.6351530605329,362,3.225581138803553,3,2,DEGRADED,7.712730891526087,0.01192203281054899,1610,1267767,91.87281665055137,False,75.64523258018825
2024-01-01 22:00:00,shard-004,898080,28.89204993967727,238,11.331281168949793,3,2,DEGRADED,14.986910382656674,0.21541667489310085,143,628656,24.09385645217515,False,76.45335509498634
2024-01-01 22:00:00,shard-005,1399715,42.190548702104586,282,11.038467761151344,3,2,DEGRADED,2.825206834042868,0.21526778238091845,855,979800,29.522391152385357,False,58.93019501622897
2024-01-02 00:00:00,shard-001,1538829,45.71844459067805,367,3.555052208552893,3,3,HEALTHY,15.963222734699528,0.3442407747970545,1522,1077180,94.64513848265965,True,48.66767926482112
2024-01-02 00:00:00,shard-002,1212108,39.09670638625646,383,12.097577804267038,3,3,HEALTHY,9.963913829482319,0.40251407567228886,524,848475,23.82724043802245,True,47.771916280031384
2024-01-02 00:00:00,shard-003,1844445,53.301513725422865,342,10.654040955311459,3,2,DEGRADED,3.6967591738159333,0.03923596365222488,1678,1291111,20.071784457942254,False,50.775509328052166
2024-01-02 00:00:00,shard-004,915298,29.54579204572747,295,7.865081292093912,3,3,HEALTHY,0.020025098472435943,0.14658442706250102,448,640708,40.29141805950181,False,78.27489214688899
2024-01-02 00:00:00,shard-005,1426442,43.42839474709457,263,9.471837047294457,3,3,HEALTHY,9.595939323911507,0.1239673817553928,467,998509,98.8663074684021,False,52.779106053509565
2024-01-02 02:00:00,shard-001,1523917,46.36380024663808,394,12.924567531861483,3,2,DEGRADED,8.67149879012419,0.13847130025973997,553,1066741,74.89709325043388,False,75.78617253096763
2024-01-02 02:00:00,shard-002,1215044,39.81323327089064,301,4.299846577179121,3,3,HEALTHY,18.816755757129393,0.13947341396514162,963,850530,79.42673466236255,False,45.93784354675013
2024-01-02 02:00:00,shard-003,1847417,53.58412347902344,481,12.193187871265913,3,2,DEGRADED,12.651278389248343,0.3016478841442009,1145,1293191,56.73619687440929,False,51.08173703205871
2024-01-02 02:00:00,shard-004,911968,29.300389498189734,261,7.996008055605527,3,2,DEGRADED,1.5731044933034544,0.25267572060128696,175,638377,13.412124987205306,False,42.318098441302524
2024-01-02 02:00:00,shard-005,1417485,43.3126526110689,366,8.910294685168548,3,3,HEALTHY,6.9442409144840695,0.26884190584436773,227,992239,37.524555369948686,False,46.02799081707009
2024-01-02 04:00:00,shard-001,1523634,45.73499122572272,622,4.293278129996411,3,3,HEALTHY,12.909316930008822,0.2234877537203748,981,1066543,78.13020511712513,True,66.05186908426525
2024-01-02 04:00:00,shard-002,1231922,39.085450364823714,299,6.696452448645305,3,2,DEGRADED,3.3162282886690697,0.32135469170719067,316,862345,31.610348989462032,False,55.85632715997473
2024-01-02 04:00:00,shard-003,1827064,53.01644904961442,338,13.324326865535385,3,3,HEALTHY,13.123316986118347,0.49811519980699537,936,1278944,79.86130809007796,True,67.02530146909393
2024-01-02 04:00:00,shard-004,922913,29.663241486992316,212,9.25128656135046,3,2,DEGRADED,3.3751936066732457,0.34422195444809445,598,646039,37.68391258851403,False,72.24892167461721
2024-01-02 04:00:00,shard-005,1437297,43.364113262360405,343,3.2001896135761183,3,3,HEALTHY,13.9564895928201,0.21587932070218868,1021,1006107,41.20062831023614,False,46.07804711129725
2024-01-02 06:00:00,shard-001,1525725,45.8940429289788,583,4.625267185296385,3,2,DEGRADED,19.926101923730847,0.3236864940116646,1217,1068007,89.90911482852168,False,57.389708973868885
2024-01-02 06:00:00,shard-002,1230138,39.695073126857665,336,8.942285832970228,3,3,HEALTHY,0.7829765945611689,0.318406665415948,292,861096,11.380160757377098,False,79.30599127895007
2024-01-02 06:00:00,shard-003,1843439,52.63130353428839,359,13.789708710044351,3,3,HEALTHY,15.584272904294117,0.4174456728260775,1491,1290407,56.5911658237388,False,40.07756011526371
2024-01-02 06:00:00,shard-004,917349,29.53143534511325,433,12.177714900453658,3,3,HEALTHY,9.644501297223583,0.14483922932723392,217,642144,65.96001354480107,False,76.81040158660254
2024-01-02 06:00:00,shard-005,1420113,42.87329915527578,486,4.130499367938433,3,3,HEALTHY,13.96851470685315,0.03515786928998674,498,994079,91.8738454923496,False,45.1843687420166
2024-01-02 08:00:00,shard-001,1517275,46.13659783499153,654,13.347515217275731,3,2,DEGRADED,15.238335692376744,0.3576791694735337,475,1062092,79.97755955378271,False,74.20309605148944
2024-01-02 08:00:00,shard-002,1212791,39.44410080027916,504,7.625807582065387,3,3,HEALTHY,12.795204114574384,0.4228048592278341,489,848953,31.20703155954503,False,76.18755883167796
2024-01-02 08:00:00,shard-003,1827829,53.60258507666344,442,12.553183214112265,3,3,HEALTHY,3.7639251088565384,0.4494456926238966,444,1279480,97.67488810824142,False,40.081675272862384
2024-01-02 08:00:00,shard-004,910562,29.245517864131042,239,5.214918763183356,3,3,HEALTHY,12.014434914627321,0.1520809978134457,879,637393,42.02649736011467,True,62.720392367697656
2024-01-02 08:00:00,shard-005,1418011,42.904790280958046,546,10.291154658973996,3,3,HEALTHY,19.582601734341154,0.03669551139018777,1000,992607,27.585326336413946,False,76.65492070177353
2024-01-02 10:00:00,shard-001,1539484,45.71500209368019,1497,4.964551971871989,3,3,HEALTHY,5.84545722020358,0.6274535846605043,1230,1077638,88.59622629617522,False,57.20471279141076
2024-01-02 10:00:00,shard-002,1228551,39.71574734575489,1222,8.579742707530738,3,3,HEALTHY,2.3896127833785252,1.357772824738977,124,859985,90.65323411911723,False,55.747390755650066
2024-01-02 10:00:00,shard-003,1829316,52.788850270359966,1182,14.589681677190413,3,2,DEGRADED,10.55177501055535,0.3831486997660678,194,1280521,85.31236192588175,True,71.84826264761935
2024-01-02 10:00:00,shard-004,911121,29.706073172405095,1132,11.223582088252293,3,3,HEALTHY,10.0429545642906,0.6670211055517293,644,637784,17.144110092254902,False,64.10512485288429
2024-01-02 10:00:00,shard-005,1425299,43.122374651194015,1089,5.370015175757224,3,3,HEALTHY,9.547796729994545,0.20510857207289504,672,997709,75.18428039770318,False,45.14828345701697
2024-01-02 12:00:00,shard-001,1544822,45.712802834061975,2070,7.211678884027936,3,2,DEGRADED,4.256102040463623,0.8195678186231462,905,1081375,69.69282103146708,False,62.38386749354082
2024-01-02 12:00:00,shard-002,1217062,39.491672137445384,1600,11.11995655008596,3,2,DEGRADED,13.90815868245783,1.174253951313629,191,851943,49.05797257003662,False,52.63881022622194
2024-01-02 12:00:00,shard-003,1832743,52.73181641395192,1599,9.59925087038988,3,2,DEGRADED,18.909244614699134,1.5404998816330449,1561,1282920,27.15166520390323,False,70.21442098454189
2024-01-02 12:00:00,shard-004,926873,29.224968413321662,803,9.910959510923323,3,3,HEALTHY,10.251500358932493,1.8444935678489898,886,648811,69.15560598781045,False,65.10381930711696
2024-01-02 12:00:00,shard-005,1439238,43.00357968823102,1517,8.902688481979956,3,2,DEGRADED,1.3761722077776262,1.7377310775009018,1236,1007466,62.179600979339526,False,53.92924989750021
2024-01-02 14:00:00,shard-001,1516972,46.062158988021594,2907,11.27124690694999,3,2,DEGRADED,1.8272084185422588,1.139210497566388,1346,1061880,79.47999744778679,False,48.96324467176896
2024-01-02 14:00:00,shard-002,1235990,39.7845673270609,1998,12.294769713860106,3,3,HEALTHY,12.647380964902496,1.7193213024001435,340,865193,86.36829690277114,False,66.10371341781126
2024-01-02 14:00:00,shard-003,1839958,53.0857333775139,1191,13.990669062711667,3,3,HEALTHY,18.323022760113325,0.40703021381377913,633,1287970,47.02090522362475,False,65.28338295051532
2024-01-02 14:00:00,shard-004,909704,29.681325642771117,1183,9.564941771814258,3,3,HEALTHY,2.96848221132596,0.5493890965234844,565,636792,22.847129030611285,True,44.702817147610055
2024-01-02 14:00:00,shard-005,1431333,43.52965231945735,1411,12.955198753874598,3,2,DEGRADED,6.795027785769932,0.14677456427468627,1045,1001933,50.983337645761964,False,64.43926429905538
2024-01-02 16:00:00,shard-001,1534699,45.950976396105396,1333,13.393758364169509,3,2,DEGRADED,9.37876376083806,1.6231146107296286,1359,1074289,98.81698251668176,False,45.69692571969008
2024-01-02 16:00:00,shard-002,1228978,39.16574011535079,967,13.36838096346191,3,3,HEALTHY,9.746548372670054,1.3088878120993794,753,860284,15.45297371730737,False,57.41236841643237
2024-01-02 16:00:00,shard-003,1833689,53.238587496177615,1790,3.3938076666103885,3,2,DEGRADED,19.830569818516235,1.0882353338029533,1218,1283582,95.69084041550826,True,45.47852810343733
2024-01-02 16:00:00,shard-004,922762,29.67532251113957,1293,6.537708133725347,3,3,HEALTHY,19.530590369719107,1.0875894333181975,249,645933,35.74503748318983,False,50.70209894680351
2024-01-02 16:00:00,shard-005,1430235,43.028430323275465,1825,8.56466906475551,3,3,HEALTHY,16.427125737044218,1.9801379173968021,798,1001164,33.76205595497969,False,52.290476251622316
2024-01-02 18:00:00,shard-001,1520724,46.37674289482844,1761,8.295953745257698,3,2,DEGRADED,13.251386155938931,1.2382767389086966,1451,1064506,89.09933837674792,False,40.488099999496754
2024-01-02 18:00:00,shard-002,1234703,39.37991482801909,1267,12.13284484144727,3,2,DEGRADED,16.75688391023536,1.1603895353912685,373,864292,62.077142232716795,True,55.40110443282599
2024-01-02 18:00:00,shard-003,1830448,53.53151355657932,1315,7.408396222956291,3,3,HEALTHY,15.623819484477082,0.6273953612396499,314,1281313,55.16180786987666,False,48.81016098777051
2024-01-02 18:00:00,shard-004,909129,29.307598913552688,1688,7.612324598577738,3,2,DEGRADED,17.86064024054035,1.2321127758772283,109,636390,35.986721374354616,False,40.752951991812516
2024-01-02 18:00:00,shard-005,1441387,43.48823332132075,1994,10.675044087597112,3,2,DEGRADED,1.6632268192558008,0.7559630597939793,208,1008970,82.88322579377454,False,53.12015534829644
2024-01-02 20:00:00,shard-001,1531519,45.711591077434946,535,5.755580380248081,3,2,DEGRADED,1.169294808066561,0.04463212773799318,1043,1072063,10.424949865710786,False,55.25605897522429
2024-01-02 20:00:00,shard-002,1213002,39.34187237351897,304,8.447821059058233,3,2,DEGRADED,11.26935616930935,0.29620133838636953,1050,849101,17.99605646166072,False,49.843728113639905
2024-01-02 20:00:00,shard-003,1820410,53.579713074240864,404,10.105266707938426,3,3,HEALTHY,5.771052233401102,0.4296498436840118,1107,1274287,82.6917759783191,False,66.7172844007705
2024-01-02 20:00:00,shard-004,909292,29.58773944982412,354,7.582559339821755,3,2,DEGRADED,10.991203958824144,0.09848018751010815,701,636504,76.64248068627904,False,49.03849854525042
2024-01-02 20:00:00,shard-005,1431351,42.82237720162426,561,10.659540656928332,3,3,HEALTHY,6.831350858641658,0.2538508475706497,1110,1001945,19.519534091079116,False,49.203158697362426
2024-01-02 22:00:00,shard-001,1533256,46.384688498850636,768,3.3993890907282527,3,3,HEALTHY,19.156924780521635,0.3305969561132802,721,1073279,65.40767429352744,False,69.21692795306922
2024-01-02 22:00:00,shard-002,1216331,39.719703999881844,305,6.9680517888939555,3,2,DEGRADED,11.27304749720944,0.40659616304587487,1063,851431,83.23972837927289,False,70.95887627140131
2024-01-02 22:00:00,shard-003,1850786,52.61955492627903,213,8.571999323644018,3,2,DEGRADED,4.4052378043096585,0.041348634316390576,581,1295550,74.43144872243687,False,67.43977166805955
2024-01-02 22:00:00,shard-004,910425,29.253253927341106,248,10.687160083592625,3,3,HEALTHY,12.347115618393174,0.04277571730316784,211,637297,61.18424368605637,False,49.2372758942919
2024-01-02 22:00:00,shard-005,1414677,43.204278871801044,212,14.877410348230093,3,3,HEALTHY,11.532522999185836,0.2592185222164708,799,990273,92.77117964561064,False,57.33275485518024
2024-01-03 00:00:00,shard-001,1547045,46.68222202731285,843,11.834516943300013,3,2,DEGRADED,11.8702944369049,0.09194531369960654,1264,1082931,25.55976862192619,False,56.754389251004625
2024-01-03 00:00:00,shard-002,1246579,40.13161472287206,559,11.84403577643316,3,3,HEALTHY,10.297320945683307,0.4877132513605261,169,872605,66.64489876613497,False,74.70560834643643
2024-01-03 00:00:00,shard-003,1869300,54.59947867739473,474,3.310401931359694,3,3,HEALTHY,1.9582397874681523,0.3882504856681667,344,1308510,52.86693489358002,False,64.64513746252767
2024-01-03 00:00:00,shard-004,941791,29.82350425593111,330,9.70162327578194,3,3,HEALTHY,18.056206452487313,0.08758263864161138,441,659253,52.10093673480255,False,67.15256653555501
2024-01-03 00:00:00,shard-005,1452322,44.0428716518613,407,10.917610402798259,3,2,DEGRADED,4.39262771516365,0.27892134140087405,540,1016625,38.398329061725164,False,64.77925991727508
2024-01-03 02:00:00,shard-001,1549355,46.54039298342887,346,10.947942740251111,3,3,HEALTHY,6.856078425723917,0.36284006259917784,895,1084548,60.57120882751949,False,69.24783140187083
2024-01-03 02:00:00,shard-002,1244331,39.85200350089386,445,4.09915797119711,3,3,HEALTHY,6.848194791845968,0.018018704915969797,564,871031,33.563061867224434,False,62.16889764361028
2024-01-03 02:00:00,shard-003,1881885,54.24674729476814,478,8.155313443886644,3,3,HEALTHY,0.8086121649375122,0.2921793433657514,1679,1317319,18.615876188212297,False,50.59561445464618
2024-01-03 02:00:00,shard-004,937798,29.874390589244893,522,9.566654024547947,3,2,DEGRADED,19.37099807314266,0.27376323910463984,866,656458,42.945509267918546,False,57.695559147799
2024-01-03 02:00:00,shard-005,1468716,44.10898331724499,574,5.644786631742187,3,3,HEALTHY,2.3559962424018055,0.07004932312065167,291,1028101,10.057574089431768,False,56.17906305237299
2024-01-03 04:00:00,shard-001,1574442,46.980578094366884,507,13.794722629357707,3,2,DEGRADED,17.848458359669003,0.03638005210274688,460,1102109,95.28052276841318,False,49.83330315446045
2024-01-03 04:00:00,shard-002,1239686,40.31761635767345,345,13.066324698936578,3,2,DEGRADED,1.473948646001133,0.22810360109144412,931,867780,25.639437452572963,False,43.68809508332712
2024-01-03 04:00:00,shard-003,1889601,54.17330194562692,336,8.213090552110124,3,3,HEALTHY,8.141169336772018,0.18047190284695866,1646,1322720,81.32514162750215,False,40.77914870838829
2024-01-03 04:00:00,shard-004,930590,30.18758169489377,498,5.629327939892878,3,3,HEALTHY,9.444760422276591,0.28770134920198714,280,651413,93.92898273797269,False,65.96616197676957
2024-01-03 04:00:00,shard-005,1450533,43.75687196606539,371,13.904613908920314,3,3,HEALTHY,4.951944214018543,0.29780534491642685,692,1015373,48.34059742270566,False,46.52770630993089
2024-01-03 06:00:00,shard-001,1550864,47.161754093223706,652,12.356615840767505,3,3,HEALTHY,10.890999495978111,0.34260055374942844,1460,1085604,59.92741404108107,True,59.09408524644968
2024-01-03 06:00:00,shard-002,1249940,40.16085154509825,224,5.003752151838572,3,2,DEGRADED,16.303543790720138,0.06692667942032354,421,874958,31.18657601893966,False,40.900264701315905
2024-01-03 06:00:00,shard-003,1889790,53.88613820560341,383,13.774053314055886,3,2,DEGRADED,1.8918583421746549,0.1142028114772936,1747,1322853,81.56287170002796,False,59.27783654147131
2024-01-03 06:00:00,shard-004,928230,30.256338633494217,520,10.123859417071493,3,2,DEGRADED,4.7147301086528355,0.02813298150880164,417,649761,63.87735005768168,False,41.48821401643604
2024-01-03 06:00:00,shard-005,1456533,44.06304547100683,513,4.903756316151952,3,3,HEALTHY,3.32162790895278,0.28887750273651014,1409,1019573,68.36481546524205,False,44.86608773430787
2024-01-03 08:00:00,shard-001,1572231,47.258395757374316,556,10.675396458913406,3,2,DEGRADED,5.188015321528566,0.47160643007565867,171,1100561,48.35144872271342,False,60.243553305608735
2024-01-03 08:00:00,shard-002,1239978,40.41938204713383,365,13.314270583538372,3,3,HEALTHY,1.310306456896615,0.2466750133919414,647,867984,59.37210800608515,False,79.69691521098548
2024-01-03 08:00:00,shard-003,1884711,54.31959028484017,528,12.025173130559052,3,2,DEGRADED,1.5924791857700415,0.15763623323367063,1744,1319297,77.19588401143348,False,46.598558354453466
2024-01-03 08:00:00,shard-004,928835,29.872178375944515,219,4.729699516027164,3,2,DEGRADED,16.386100001200287,0.40108006410933494,293,650184,72.57871662153644,False,62.475030547733866
2024-01-03 08:00:00,shard-005,1464077,44.17747845858267,240,13.838487755220239,3,2,DEGRADED,3.5418310296415134,0.17250910950732423,580,1024853,30.247358091202727,False,76.901998093415
2024-01-03 10:00:00,shard-001,1550497,46.671022998460145,2050,4.854071199888823,3,3,HEALTHY,19.724605169050157,1.5327300032127158,481,1085347,35.99557935448989,True,75.65031504438122
2024-01-03 10:00:00,shard-002,1243368,39.9556226465249,1824,11.27343790802869,3,3,HEALTHY,13.65501698305274,1.0450291375733745,593,870357,55.384621280596726,False,67.3979641463499
2024-01-03 10:00:00,shard-003,1873680,54.69015557843711,1758,5.535836980530643,3,3,HEALTHY,6.13794033126389,1.2936507483120503,342,1311576,18.90501355597241,False,58.93343981418742
2024-01-03 10:00:00,shard-004,928067,29.87090533520113,1492,9.705525637414933,3,2,DEGRADED,8.327397251921552,0.44559811661324755,818,649646,99.37549219192069,False,69.89584887199977
