timestamp,eviction_policy,cache_hit_rate_percent,cache_miss_rate_percent,eviction_rate_per_sec,memory_usage_percent,avg_access_time_ms,policy_switches,active_access_pattern,cost_per_hit_ms,total_cost_ms,cache_size_mb,items_cached,is_peak_hour
2024-01-01 01:30:00,W-TinyLFU,92.40433310927875,7.595666890721242,0.907636395180501,60.92180294951205,0.3979243236222899,0,random,0.024084538242579293,24.084538242579292,1024,1059774,False
2024-01-01 01:30:00,Adaptive,97.82322472782197,2.176775272178033,0.9876704430400868,72.79613989443695,0.23764412583910166,1,zipfian,0.02713714809131717,27.13714809131717,1024,613548,False
2024-01-01 02:00:00,ARC,91.2479814865975,8.752018513402504,0.11699532801743634,73.28807630157851,0.4127676839045512,0,temporal_locality,0.03194730285788477,31.947302857884768,1024,753445,False
2024-01-01 02:00:00,LRU,87.81935115237614,12.180648847623853,0.6260068684090969,91.4974070107086,0.26548110754559384,0,zipfian,0.03671674350290612,36.71674350290612,1024,1151516,False
2024-01-01 02:00:00,LFU,86.05253798582898,13.94746201417102,0.9979236585664397,74.00967265823016,0.2671440202679308,0,scanning,0.015398427010642304,15.398427010642305,1024,1220312,False
2024-01-01 02:00:00,W-TinyLFU,94.6900088291342,5.309991170865802,0.700463965625016,60.66855654439783,0.47476776300481627,0,temporal_locality,0.04198157215981583,41.981572159815826,1024,1127283,False
2024-01-01 02:00:00,Adaptive,96.00478011837755,3.995219881622447,0.8311542170114552,78.77108675587598,0.19884058070681127,2,scanning,0.04706840868576432,47.06840868576432,1024,1289742,False
2024-01-01 02:30:00,ARC,93.24950313204523,6.750496867954769,0.20741972104016107,92.72080730211175,0.4346810744511487,0,mixed,0.01473054221881399,14.73054221881399,1024,1824929,False
2024-01-01 02:30:00,LRU,87.66717988479033,12.332820115209664,0.9851768864386555,67.28390105104643,0.26076613712659125,0,zipfian,0.035234906637505385,35.23490663750538,1024,1555230,False
2024-01-01 02:30:00,LFU,83.40088353369369,16.59911646630632,0.4996956741652221,91.95258945377748,0.4671767737926371,0,zipfian,0.034885877945541,34.885877945541004,1024,1097653,False
2024-01-01 02:30:00,W-TinyLFU,93.11012144727687,6.889878552723127,0.32565282979334903,85.93577398844857,0.3960545078023493,0,random,0.01872582339089071,18.72582339089071,1024,927032,False
2024-01-01 02:30:00,Adaptive,97.83972972289433,2.160270277105669,0.7775132988212858,85.23582617950183,0.3621293854680466,1,zipfian,0.034419724301675135,34.41972430167513,1024,1606375,False
2024-01-01 03:00:00,ARC,90.78642282355447,9.21357717644552,0.37635907537110325,65.61307282488208,0.39675074593810655,0,temporal_locality,0.016439844462334777,16.439844462334776,1024,1151471,False
2024-01-01 03:00:00,LRU,88.68211288223196,11.317887117768032,0.69281953758554,93.12926554204375,0.3212354042133203,0,scanning,0.014387856870405606,14.387856870405606,1024,1996381,False
2024-01-01 03:00:00,LFU,85.36130356536592,14.638696434634092,0.8059663490028587,63.260344035223184,0.4681275875276937,0,zipfian,0.01640295084776193,16.40295084776193,1024,1864939,False
2024-01-01 03:00:00,W-TinyLFU,93.72236295289865,6.277637047101347,0.4363621501094467,70.77082826033302,0.36286743786226394,0,zipfian,0.01811674927121331,18.116749271213312,1024,895655,False
2024-01-01 03:00:00,Adaptive,97.59592603694598,2.404073963054021,0.6288072282417569,81.08331884811741,0.43521696327203896,0,scanning,0.04679465256474694,46.79465256474694,1024,1041890,False
2024-01-01 03:30:00,ARC,93.315994972919,6.684005027080997,0.31273239757167537,69.13586028136567,0.48663120775959745,0,scanning,0.04273439311640906,42.73439311640906,1024,1731094,False
2024-01-01 03:30:00,LRU,88.10723518316702,11.89276481683298,0.9974609042121669,64.62954240233955,0.48321176506393904,0,zipfian,0.014293265535301707,14.293265535301707,1024,1787057,False
2024-01-01 03:30:00,LFU,85.80999664588008,14.190003354119918,0.9180118742363429,61.38984681150416,0.44227336665435146,0,scanning,0.027017824348930464,27.017824348930464,1024,1366247,False
2024-01-01 03:30:00,W-TinyLFU,95.59465357474764,4.405346425252354,0.7854071885239491,84.73728002503049,0.3530421409174046,0,zipfian,0.04570222216702712,45.702222167027124,1024,527766,False
2024-01-01 03:30:00,Adaptive,97.88695642928273,2.1130435707172657,0.762136858758334,75.72489201061322,0.16965395591042298,1,zipfian,0.023796673847303065,23.796673847303065,1024,1079800,False
2024-01-01 04:00:00,ARC,91.63385648816896,8.366143511831037,0.4878804438195805,73.23585717440523,0.194308384415228,0,temporal_locality,0.014836830485880453,14.836830485880453,1024,1252444,False
2024-01-01 04:00:00,LRU,88.55044689712766,11.449553102872345,0.4059952510188034,76.58286588230632,0.21205057147458195,0,zipfian,0.03562409068514851,35.62409068514851,1024,1412328,False
2024-01-01 04:00:00,LFU,83.98547802539589,16.01452197460411,0.3750808166812353,86.35818536485863,0.21174572149288592,0,zipfian,0.046216048000580844,46.21604800058084,1024,1632511,False
2024-01-01 04:00:00,W-TinyLFU,92.8367273106802,7.1632726893197995,0.41896174283195564,93.05367184653836,0.41844749323768904,0,scanning,0.03490840211472107,34.90840211472107,1024,1882743,False
2024-01-01 04:00:00,Adaptive,96.5246933386841,3.475306661315891,0.8705812619592597,82.4420420134329,0.43359133211776535,1,zipfian,0.049871648876783956,49.87164887678396,1024,828827,False
2024-01-01 04:30:00,ARC,90.31379775419417,9.68620224580583,0.2873571006604203,81.76995428688639,0.37882311629631127,0,zipfian,0.022881637305392548,22.881637305392548,1024,1081086,False
2024-01-01 04:30:00,LRU,89.37359508182827,10.626404918171728,0.793456331945283,63.97088163242057,0.48639964531724766,0,mixed,0.029612908035337088,29.61290803533709,1024,1767177,False
2024-01-01 04:30:00,LFU,84.68784861255575,15.312151387444251,0.454473568263545,72.36128699095485,0.357583611525064,0,zipfian,0.045575322700611966,45.57532270061196,1024,1358732,False
2024-01-01 04:30:00,W-TinyLFU,93.15425451428092,6.845745485719079,0.7916883429978621,67.24067421492875,0.1739191144477577,0,mixed,0.02143111221312101,21.431112213121008,1024,735342,False
2024-01-01 04:30:00,Adaptive,97.00439281374103,2.995607186258964,0.27248444398644933,92.42529762469186,0.4202036883020671,2,zipfian,0.027365474537616147,27.365474537616148,1024,778971,False
2024-01-01 05:00:00,ARC,93.1449843206228,6.855015679377208,0.23671144050986392,78.19324424832749,0.42970097896675763,0,random,0.03274355768579994,32.743557685799935,1024,839513,False
2024-01-01 05:00:00,LRU,88.76933640590757,11.230663594092437,0.8000637982464274,72.35672482866893,0.37991717900044575,0,temporal_locality,0.02381396013052306,23.81396013052306,1024,770901,False
2024-01-01 05:00:00,LFU,85.22288443217995,14.777115567820054,0.678950451713663,71.5418275456677,0.14183657950457157,0,scanning,0.018102977111639978,18.102977111639976,1024,1321762,False
2024-01-01 05:00:00,W-TinyLFU,95.09853043543681,4.901469564563188,0.6685911137674364,94.65393637070605,0.1728734823167662,0,scanning,0.031142717585098158,31.142717585098158,1024,634665,False
2024-01-01 05:00:00,Adaptive,97.41583291776634,2.584167082233657,0.9974100671975036,72.40087257145036,0.32446656892451353,0,random,0.024556117098599232,24.55611709859923,1024,1220327,False
2024-01-01 05:30:00,ARC,93.04847171846458,6.951528281535413,0.9119304496768997,85.18095165207065,0.27922164423968077,0,mixed,0.02748321925314612,27.483219253146117,1024,1246537,False
2024-01-01 05:30:00,LRU,86.70870186403985,13.291298135960151,0.8207332181068187,80.6429198174081,0.16054442451296885,0,temporal_locality,0.035735875569932615,35.73587556993262,1024,1425412,False
2024-01-01 05:30:00,LFU,86.4725201704321,13.52747982956789,0.4974128189673347,88.63357711479048,0.41659371616811247,0,scanning,0.01880285188082094,18.80285188082094,1024,1714769,False
2024-01-01 05:30:00,W-TinyLFU,92.15395194052944,7.846048059470556,0.8383623029171132,75.589885298332,0.44620110070716135,0,mixed,0.04745205566019861,47.45205566019861,1024,1562920,False
2024-01-01 05:30:00,Adaptive,94.83717955467684,5.162820445323158,0.49910912864539736,82.24335336176387,0.132006076579656,1,mixed,0.019309383432032794,19.309383432032796,1024,1154418,False
2024-01-01 06:00:00,ARC,91.16537801382614,8.834621986173863,0.7663222148685878,64.52056445463701,0.2127460101364872,0,scanning,0.04477779579496259,44.77779579496259,1024,912960,False
2024-01-01 06:00:00,LRU,88.12068250141269,11.879317498587316,0.36464945794845793,91.78244922109184,0.25310438292209236,0,scanning,0.048457339244667726,48.45733924466773,1024,1419259,False
2024-01-01 06:00:00,LFU,86.16905034737111,13.830949652628888,0.1012682500440365,75.68793773762164,0.2615362387474912,0,zipfian,0.010055109119765069,10.055109119765069,1024,1420044,False
2024-01-01 06:00:00,W-TinyLFU,93.00753756706253,6.992462432937474,0.9325236743172464,82.05265507851416,0.30530435409592893,0,temporal_locality,0.03591808622418697,35.91808622418697,1024,936518,False
2024-01-01 06:00:00,Adaptive,97.463855704857,2.5361442951430058,0.6286605671112769,75.79193693828195,0.4014934653620583,1,scanning,0.04267954733988296,42.67954733988296,1024,713427,False
2024-01-01 06:30:00,ARC,92.53907094772684,7.4609290522731575,0.604664819336953,63.45108419540938,0.14911466195839168,0,zipfian,0.04051417238041143,40.51417238041143,1024,1557234,False
2024-01-01 06:30:00,LRU,89.51351962767085,10.486480372329154,0.7865845199822227,67.94587548293175,0.1397790920717822,0,scanning,0.039219400769703976,39.219400769703974,1024,1759874,False
2024-01-01 06:30:00,LFU,85.92726983122918,14.07273016877082,0.5387976719402757,92.44541152860751,0.48396390963849345,0,scanning,0.04710051733718119,47.10051733718119,1024,1370209,False
2024-01-01 06:30:00,W-TinyLFU,93.17413871366846,6.825861286331547,0.8048006821137861,76.54135206528369,0.43503331436940906,0,zipfian,0.03911046953160366,39.110469531603655,1024,1290029,False
2024-01-01 06:30:00,Adaptive,95.5797915834581,4.420208416541893,0.768301555608361,66.54965128385295,0.27155330840512515,3,mixed,0.026003606022747754,26.003606022747753,1024,724211,False
2024-01-01 07:00:00,ARC,93.26483888154283,6.735161118457167,0.8869964815739751,85.90092740290211,0.4597692290279204,0,zipfian,0.04468571503350063,44.68571503350063,1024,1636248,False
2024-01-01 07:00:00,LRU,87.01241021282286,12.987589787177145,0.6263586805421101,91.54643443502565,0.28694488175818994,0,zipfian,0.0388431229722503,38.8431229722503,1024,1456003,False
2024-01-01 07:00:00,LFU,85.30696484293352,14.69303515706648,0.32981149524288395,92.35314219247579,0.39321642250415334,0,temporal_locality,0.011292459728009758,11.292459728009758,1024,574119,False
2024-01-01 07:00:00,W-TinyLFU,95.7856626968236,4.214337303176407,0.31331114658508974,64.71216641830871,0.35754477442639065,0,scanning,0.021600864389681347,21.600864389681348,1024,1472350,False
2024-01-01 07:00:00,Adaptive,97.2438345373757,2.7561654626242937,0.2343863038576924,80.95217098229323,0.23746371499140728,0,random,0.03178560174872672,31.785601748726723,1024,799803,False
2024-01-01 07:30:00,ARC,93.26290901448436,6.737090985515637,0.27364476482633016,88.64862347196971,0.25291319098410003,0,random,0.03775032847549293,37.75032847549293,1024,1060399,False
2024-01-01 07:30:00,LRU,88.82234499216321,11.177655007836796,0.20998731473055826,79.44991424483213,0.339281283803599,0,mixed,0.01679607417574028,16.79607417574028,1024,994784,False
2024-01-01 07:30:00,LFU,85.36959950044876,14.630400499551243,0.9779696621953424,60.756835433758006,0.19401183513549897,0,random,0.031747607636349595,31.747607636349596,1024,1367038,False
2024-01-01 07:30:00,W-TinyLFU,93.22084244086717,6.779157559132831,0.17214577720946173,74.99613895704191,0.418660228966536,0,scanning,0.04527792849117479,45.27792849117479,1024,662705,False
2024-01-01 07:30:00,Adaptive,95.23479141389377,4.765208586106229,0.34739895003285765,72.31685892686787,0.32160138119708914,0,zipfian,0.031198398957267948,31.198398957267948,1024,1393769,False
2024-01-01 08:00:00,ARC,92.0829637005258,7.917036299474212,0.21529793314248852,86.67309877174786,0.4295972282368926,0,temporal_locality,0.025986405868686162,25.986405868686163,1024,671180,False
2024-01-01 08:00:00,LRU,86.97808381675435,13.021916183245652,0.7730382512038315,94.60900725595587,0.38660268755753224,0,temporal_locality,0.03462640568725565,34.62640568725565,1024,1591137,False
2024-01-01 08:00:00,LFU,84.5201365013351,15.479863498664892,0.4738189243644382,74.92475422609827,0.300983487672834,0,mixed,0.011958244382630054,11.958244382630054,1024,786369,False
2024-01-01 08:00:00,W-TinyLFU,95.51593710831902,4.484062891680973,0.6489125361651764,77.61724363963339,0.18359495983309648,0,random,0.04974963302760083,49.74963302760083,1024,1370754,False
2024-01-01 08:00:00,Adaptive,95.08748613540426,4.912513864595736,0.27721275958142005,84.83495765822425,0.2549216684955834,1,temporal_locality,0.04080754715194793,40.80754715194794,1024,686315,False
2024-01-01 08:30:00,ARC,90.76290528084506,9.237094719154937,0.2863651259153165,67.12045041968827,0.36361090480441993,0,zipfian,0.02254208164262568,22.542081642625682,1024,1953692,False
2024-01-01 08:30:00,LRU,87.86096175733769,12.139038242662304,0.9224084264757682,60.97089773810949,0.31588780543279277,0,temporal_locality,0.018215303419546983,18.215303419546984,1024,888577,False
2024-01-01 08:30:00,LFU,85.0220711090015,14.977928890998504,0.18347163596489383,61.80880715070947,0.19566391167764682,0,scanning,0.03749059709698148,37.49059709698148,1024,1776704,False
2024-01-01 08:30:00,W-TinyLFU,95.68094472016935,4.3190552798306525,0.4410672557557883,87.70530172190273,0.23822634331634213,0,scanning,0.03438116250963268,34.38116250963268,1024,943704,False
2024-01-01 08:30:00,Adaptive,96.44005827181626,3.5599417281837464,0.9308342830048667,89.0064080703692,0.18465791183638192,2,mixed,0.0367997090662498,36.7997090662498,1024,984309,False
2024-01-01 09:00:00,ARC,93.30141213050672,6.698587869493277,3.484985374073733,93.78734703197401,0.12697163150817428,0,temporal_locality,0.04349982072510164,43.49982072510164,1024,1375472,True
2024-01-01 09:00:00,LRU,89.28994446619323,10.710055533806761,3.161597742105368,73.52934854583442,0.18307043388698713,0,scanning,0.010479452225275382,10.479452225275383,1024,1343013,True
2024-01-01 09:00:00,LFU,83.58551584771273,16.41448415228728,4.850111826458457,89.00540892524481,0.19477256906510682,0,random,0.02056535195950889,20.56535195950889,1024,1553005,True
2024-01-01 09:00:00,W-TinyLFU,95.2484464465176,4.751553553482402,1.5325237045292641,60.327999669346035,0.16416779225953027,0,zipfian,0.04753194441968864,47.531944419688635,1024,1695467,True
2024-01-01 09:00:00,Adaptive,99.0,1.0000000000000009,2.5768770513426573,68.33185435433194,0.44248937387188836,2,zipfian,0.021466324174807868,21.46632417480787,1024,1634120,True
2024-01-01 09:30:00,ARC,90.68198706555455,9.318012934445452,1.9433854756895317,60.83835850310705,0.31198859173828064,0,scanning,0.012813071452895617,12.813071452895617,1024,1421346,True
2024-01-01 09:30:00,LRU,87.4574295500052,12.542570449994805,4.640113486021791,74.03986253700438,0.16182155417161406,0,scanning,0.04836524489689888,48.365244896898886,1024,862753,True
2024-01-01 09:30:00,LFU,86.10934891070539,13.890651089294604,1.0131074988353823,60.22302468177921,0.42846187809312786,0,zipfian,0.035793700275426256,35.793700275426254,1024,859967,True
2024-01-01 09:30:00,W-TinyLFU,95.65484679800103,4.345153201998975,3.527248232872287,69.96991239494524,0.34319484463984273,0,temporal_locality,0.017871569816141096,17.871569816141097,1024,1208675,True
2024-01-01 09:30:00,Adaptive,99.0,1.0000000000000009,0.684045819166838,89.32663952745187,0.17507992068678588,3,random,0.015098572769185914,15.098572769185914,1024,751693,True
2024-01-01 10:00:00,ARC,90.51748138353678,9.48251861646322,1.8291890185929092,64.05439841857232,0.1984618749699415,0,random,0.010329557491413203,10.329557491413203,1024,1272857,True
2024-01-01 10:00:00,LRU,88.91591013137685,11.08408986862316,0.6927526616300925,85.52824244983212,0.31638966026482973,0,zipfian,0.03595174437915951,35.95174437915951,1024,988145,True
2024-01-01 10:00:00,LFU,84.55273852397727,15.447261476022733,1.7642023674129759,68.14241346676005,0.4987573119139147,0,mixed,0.017922113409318086,17.922113409318086,1024,670835,True
2024-01-01 10:00:00,W-TinyLFU,95.02000887865593,4.979991121344074,2.981882134126311,84.04741153492716,0.3667242541602117,0,temporal_locality,0.02482359866180857,24.823598661808568,1024,1788389,True
2024-01-01 10:00:00,Adaptive,99.0,1.0000000000000009,2.921420314973594,87.8827312876351,0.47597760409021916,3,scanning,0.03965069790271111,39.650697902711116,1024,1950177,True
2024-01-01 10:30:00,ARC,92.81267156275831,7.187328437241691,1.7181977220608409,64.09683925972075,0.41840501182456846,0,scanning,0.020435229808870886,20.435229808870886,1024,775877,True
2024-01-01 10:30:00,LRU,87.23287203902872,12.76712796097128,3.349004520443311,87.61681839513062,0.2592505390132168,0,temporal_locality,0.03227178478830589,32.271784788305894,1024,1266800,True
2024-01-01 10:30:00,LFU,83.49267268417478,16.507327315825226,3.012199679073184,71.5934293608333,0.25771807109459866,0,zipfian,0.043115486229521056,43.11548622952105,1024,835502,True
2024-01-01 10:30:00,W-TinyLFU,95.48542637137359,4.514573628626406,1.168849830740455,68.23876532473439,0.4211422616476773,0,scanning,0.016877852629763854,16.877852629763854,1024,1760620,True
2024-01-01 10:30:00,Adaptive,99.0,1.0000000000000009,0.8980581131435823,73.02905535474265,0.4205850303457861,0,zipfian,0.018620890982675324,18.620890982675323,1024,700166,True
2024-01-01 11:00:00,ARC,90.91659227653545,9.083407723464543,3.5610091321768875,63.87715224502536,0.42120539564386295,0,mixed,0.03274901740865018,32.74901740865018,1024,1564528,True
2024-01-01 11:00:00,LRU,86.30470371814673,13.695296281853276,1.0209273646073243,71.41262524850248,0.4172538384884009,0,zipfian,0.014826176321585637,14.826176321585637,1024,527680,True
2024-01-01 11:00:00,LFU,84.07505715917142,15.924942840828571,4.783146768761037,88.35362917467378,0.3773123809378235,0,mixed,0.01033620856102568,10.33620856102568,1024,723337,True
2024-01-01 11:00:00,W-TinyLFU,93.98483363365322,6.015166366346769,1.161406378569648,89.96700408889737,0.22883920220172285,0,random,0.0315448238459934,31.5448238459934,1024,898711,True
2024-01-01 11:00:00,Adaptive,99.0,1.0000000000000009,4.265984004114013,67.06495479879902,0.18347935171583654,3,temporal_locality,0.03475331180212422,34.75331180212422,1024,560050,True
2024-01-01 11:30:00,ARC,92.81728897608409,7.18271102391591,4.638475575915381,94.75312754885442,0.409554222263783,0,mixed,0.034681702189436246,34.681702189436244,1024,1558639,True
2024-01-01 11:30:00,LRU,87.17298235524919,12.827017644750804,3.363527295487219,74.09094087666527,0.34805105799248615,0,mixed,0.019384425541491584,19.384425541491584,1024,1002546,True
2024-01-01 11:30:00,LFU,83.71596000846819,16.284039991531806,0.9649585595316643,66.99024827788567,0.39306107741177465,0,random,0.013617332762264081,13.61733276226408,1024,812138,True
2024-01-01 11:30:00,W-TinyLFU,95.11024444336039,4.889755556639608,3.1019467725451957,83.45147647679704,0.323877485363453,0,zipfian,0.03372758243156696,33.727582431566965,1024,1155113,True
2024-01-01 11:30:00,Adaptive,99.0,1.0000000000000009,4.6874602229225735,70.99029980816059,0.30300106549635514,0,mixed,0.03903295772623934,39.03295772623934,1024,917292,True
2024-01-01 12:00:00,ARC,91.98071322758837,8.019286772411627,2.9094875819492008,82.12429306472121,0.3097664206109541,0,zipfian,0.018559362089162854,18.559362089162853,1024,512259,True
2024-01-01 12:00:00,LRU,88.85805107266236,11.14194892733763,3.828530673792184,68.94562742963404,0.12004927524326053,0,random,0.0208788407052118,20.8788407052118,1024,1056182,True
2024-01-01 12:00:00,LFU,83.82799704616714,16.172002953832852,1.7625210864143745,60.19452347207983,0.24616323244838245,0,random,0.013823638088943407,13.823638088943408,1024,1067101,True
2024-01-01 12:00:00,W-TinyLFU,94.6598400969098,5.340159903090191,3.2255031222059753,70.89250462108825,0.11249833475320546,0,zipfian,0.034385055743532816,34.38505574353282,1024,1307567,True
2024-01-01 12:00:00,Adaptive,99.0,1.0000000000000009,4.165715878639588,94.67254091319373,0.4027703458791999,3,zipfian,0.028384426736591868,28.38442673659187,1024,1617973,True
2024-01-01 12:30:00,ARC,91.82071826595364,8.17928173404635,4.1596296923015785,70.23358703171318,0.4393056792911816,0,scanning,0.017591915796058503,17.591915796058505,1024,1250835,True
2024-01-01 12:30:00,LRU,89.42854791252712,10.571452087472878,1.9987245675889629,74.88431097068097,0.4514091105756316,0,zipfian,0.02390901346084095,23.90901346084095,1024,744980,True
2024-01-01 12:30:00,LFU,84.91552863383647,15.084471366163532,1.7228631785018733,70.80643335879897,0.4058638111298797,0,random,0.02991156123866688,29.91156123866688,1024,772884,True
2024-01-01 12:30:00,W-TinyLFU,94.62519276974918,5.374807230250822,4.349752202972925,62.27310161000492,0.4833915242894039,0,scanning,0.028878557129651608,28.878557129651607,1024,784826,True
2024-01-01 12:30:00,Adaptive,99.0,1.0000000000000009,4.127901125435928,88.63567752698111,0.31137291662820776,0,mixed,0.012420079444149464,12.420079444149465,1024,1661920,True
2024-01-01 13:00:00,ARC,91.46270188561046,8.537298114389547,1.1718692505432369,66.64843214312592,0.14192931264452474,0,scanning,0.04582932516838861,45.829325168388614,1024,1659324,True
2024-01-01 13:00:00,LRU,89.1657773147022,10.834222685297801,2.682247267766972,88.4302978566892,0.374626576533707,0,temporal_locality,0.041659177393766726,41.659177393766726,1024,1874490,True
2024-01-01 13:00:00,LFU,84.15527882537927,15.844721174620735,4.2352790277985495,92.65034100039995,0.3312724514248754,0,mixed,0.010781987765399764,10.781987765399764,1024,1270645,True
2024-01-01 13:00:00,W-TinyLFU,95.04761515352767,4.952384846472324,0.7271858197293823,61.810239042483005,0.21266312936179577,0,temporal_locality,0.02083868596384863,20.83868596384863,1024,666131,True
2024-01-01 13:00:00,Adaptive,99.0,1.0000000000000009,4.595174354744955,60.22023739999876,0.37492425817495534,0,temporal_locality,0.0111857894737784,11.1857894737784,1024,951508,True
2024-01-01 13:30:00,ARC,91.35544700034282,8.644552999657174,1.8859291504303322,86.0957107922158,0.25344717370354497,0,random,0.03515495508370222,35.15495508370222,1024,749357,True
2024-01-01 13:30:00,LRU,89.4600750290496,10.539924970950398,1.4407760342955664,66.39194505734918,0.2004675227356447,0,scanning,0.028229838287549908,28.229838287549907,1024,884265,True
2024-01-01 13:30:00,LFU,84.58402726525196,15.41597273474804,3.5698318190618035,73.3176273412534,0.2717544905889433,0,temporal_locality,0.0469197362240272,46.919736224027204,1024,1617197,True
2024-01-01 13:30:00,W-TinyLFU,93.14468715261775,6.855312847382244,3.2006017750022924,87.73800862388053,0.3281900516685397,0,mixed,0.01551377048031703,15.51377048031703,1024,615624,True
2024-01-01 13:30:00,Adaptive,99.0,1.0000000000000009,4.890938777358422,61.29850220230199,0.488287502702061,3,temporal_locality,0.017485752889872454,17.485752889872455,1024,1299251,True
2024-01-01 14:00:00,ARC,90.88915902926186,9.110840970738144,1.8908843371399784,74.12258023488661,0.32641530071915426,0,mixed,0.047011359259273335,47.011359259273334,1024,1889496,True
2024-01-01 14:00:00,LRU,87.96312073138661,12.036879268613387,1.8773736009902002,74.26872761627506,0.286207925453571,0,temporal_locality,0.023333117219209637,23.333117219209637,1024,662380,True
2024-01-01 14:00:00,LFU,84.08174404783131,15.918255952168693,0.9179895594090228,87.72166971119836,0.184863396068779,0,scanning,0.029480026129286595,29.480026129286596,1024,662540,True
2024-01-01 14:00:00,W-TinyLFU,93.3562907449293,6.643709255070707,1.4407081115500018,83.16784399335926,0.13588763581823637,0,scanning,0.02640229924720506,26.402299247205057,1024,1865082,True
2024-01-01 14:00:00,Adaptive,99.0,1.0000000000000009,3.640504826764805,93.78355257911385,0.49998531368678156,2,temporal_locality,0.03463463706938991,34.63463706938991,1024,1022599,True
2024-01-01 14:30:00,ARC,92.32542806382716,7.6745719361728355,0.6419475858951457,83.3783650331304,0.4258400978169846,0,random,0.030326611740859433,30.326611740859434,1024,1269364,True
2024-01-01 14:30:00,LRU,87.07012465592639,12.929875344073604,1.7828667893007222,86.34810626481885,0.3576283291733886,0,mixed,0.021294041004151283,21.294041004151282,1024,1863102,True
2024-01-01 14:30:00,LFU,86.66917327893857,13.330826721061428,3.1970362075196728,93.5797402856785,0.4484315952910187,0,zipfian,0.03650109745572103,36.50109745572102,1024,1154555,True
2024-01-01 14:30:00,W-TinyLFU,93.99369971684605,6.0063002831539425,4.869809909297416,74.85686875309234,0.47400371410829234,0,zipfian,0.04638836458908226,46.38836458908226,1024,687094,True
